,BlobID,Compound.Name,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic,cluster_assigned,totorgnorm_cumsum,isnormnormptnorm_cumsum,quantcumsum,quant_pct,quant_pct_cumulative,rownum,cluster_factor_types,cluster_group,order,cluster_factor_types.f
294,745,20200803_0949_blob_745_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2012.307692,NA,"As-Indacen-1(2H)-one, 3,6,7,8-tetrahydro-3,3,6,6-tetramethyl-",732,739,NA,C16H20O,228,NA,NA,NA,NA,NA,1,1,NA,3583.29395,1.544291469,0.000116323,0.984943603,380,Biogenic1,Biogenic,7,Biogenic1
601,783,20200803_0949_blob_783_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2287.394958,NA,"1-Hydroxy-2-methylanthraquinone, TMS derivative",648,908,NA,C18H18O3Si,310,NA,NA,NA,NA,NA,1,1,NA,1807.229637,1.34931234,0.000101636,0.988294907,411,Biogenic1,Biogenic,7,Biogenic1
738,816,20200803_0949_blob_816_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2278.991597,NA,"1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a,6-trihydroxy-1,4-bis(hydroxymethyl)-1,7,9-trimethyl-, [1S-(1<e4><U+0096>,1a<e4><U+0096>,2<e4><U+0096>,5??,5a??,6??,8a<e4><U+0096>,9<e4><U+0096>,10a<e4><U+0096>)]-",580,595,NA,C20H28O6,364,NA,NA,NA,NA,NA,1,1,NA,3101.283925,1.323599626,9.97E-05,0.9888973,417,Biogenic1,Biogenic,7,Biogenic1
148,724,20200803_0949_blob_724_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2180,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",799,814,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,1,NA,3291.085637,1.224318078,9.22E-05,0.989933863,428,Biogenic1,Biogenic,7,Biogenic1
329,961,20200803_0949_blob_961_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2726.213592,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",719,732,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,1,NA,1538.805651,1.044302252,7.87E-05,0.991815107,450,Biogenic1,Biogenic,7,Biogenic1
357,1730,20200803_0949_blob_1730_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1786.075949,NA,"Menthol, 1'-(butyn-3-one-1-yl)-, (1R,2S,5R)-",711,727,NA,C14H22O2,222,NA,NA,NA,NA,NA,1,1,NA,3943.403551,0.940056423,7.08E-05,0.992927251,465,Biogenic1,Biogenic,7,Biogenic1
595,660,20200803_0949_blob_660_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1994.366197,NA,"6,7-Dibromo-Z-11-tetradecene-1-ol acetate",650,675,NA,C16H28Br2O2,410,NA,NA,NA,NA,NA,1,1,NA,3182.255986,0.938922302,7.07E-05,0.992997975,466,Biogenic1,Biogenic,7,Biogenic1
547,620,20200803_0949_blob_620_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1945.070423,NA,"Linolool oxide, (E)-, TMS derivative",663,844,NA,C13H26O2Si,242,NA,NA,NA,NA,NA,1,1,NA,2637.537176,0.93139345,7.02E-05,0.993209268,469,Biogenic1,Biogenic,7,Biogenic1
673,835,20200803_0949_blob_835_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2175.384615,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",621,662,NA,C16H50O7Si8,578,NA,NA,NA,NA,NA,1,1,NA,1660.619083,0.868871515,6.54E-05,0.994019825,481,Biogenic1,Biogenic,7,Biogenic1
565,947,20200803_0949_blob_947_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1730.379747,NA,"Formic acid, 2-bromomethyl-4,4-dimethyl-3-(3-oxobut-1-enyl)cyclohex-2-enyl ester",658,684,NA,C14H19BrO3,314,NA,NA,NA,NA,NA,1,1,NA,1149.765431,0.756257628,5.70E-05,0.995180769,500,Biogenic1,Biogenic,7,Biogenic1
362,676,20200803_0949_blob_676_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2024.615385,NA,1-Heptatriacotanol,709,716,NA,C37H76O,536,NA,NA,NA,NA,NA,1,1,NA,1916.210895,0.690643565,5.20E-05,0.995880089,513,Biogenic1,Biogenic,7,Biogenic1
743,829,20200803_0949_blob_829_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1857.746479,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",574,669,NA,C16H50O7Si8,578,NA,NA,NA,NA,NA,1,1,NA,1837.377672,0.656407321,4.94E-05,0.996132156,518,Biogenic1,Biogenic,7,Biogenic1
716,856,20200803_0949_blob_856_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2231.932773,NA,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, trans-",600,610,NA,C28H44O4,444,NA,NA,NA,NA,NA,1,1,NA,1791.597649,0.618672027,4.66E-05,0.996464857,525,Biogenic1,Biogenic,7,Biogenic1
350,793,20200803_0949_blob_793_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2080,NA,"2-[5-(2,2-Dimethyl-6-methylene-cyclohexyl)-3-methyl-pent-2-enyl]-[1,4]benzoquinone",713,764,NA,C21H28O2,312,NA,NA,NA,NA,NA,1,1,NA,1265.665537,0.538259707,4.05E-05,0.997131233,540,Biogenic1,Biogenic,7,Biogenic1
501,905,20200803_0949_blob_905_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1973.239437,NA,"10,13-Dioxatricyclo[7.3.1.0(4,9)]tridecan-5-ol-2-carboxylic acid, 4-methyl-11-(1-propenyl)-, methyl ester",675,738,NA,C17H26O5,310,NA,NA,NA,NA,NA,1,1,NA,1221.084635,0.347446748,2.62E-05,0.998606206,585,Biogenic1,Biogenic,7,Biogenic1
282,1303,20200803_0949_blob_1303_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1793.670886,NA,"(5R,10R)-6,10-Dimethyl-2-(propan-2-ylidene)spiro[4.5]dec-6-en-8-one",736,765,NA,C15H22O,218,NA,NA,NA,NA,NA,1,1,NA,925.0142596,0.248327751,1.87E-05,0.999170139,610,Biogenic1,Biogenic,7,Biogenic1
17,900,20200803_0949_blob_900_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1258.437509,NA,"Benzoic Acid, TMS derivative",896,930,1249,C10H14O2Si,194,NA,NA,NA,NA,TRUE,1,3,NA,1138.19807,98.83843617,0.007444929,0.726556987,22,Biogenic2,Biogenic,8,Biogenic2
105,1315,20200803_0949_blob_1315_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1309.032713,NA,"Formamide, N,N-dibutyl-",819,838,1310,C9H19NO,157,NA,NA,NA,NA,TRUE,1,3,NA,1131.097621,49.98143902,0.003764814,0.764616989,30,Biogenic2,Biogenic,8,Biogenic2
390,701,20200803_0949_blob_701_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1318.73589,NA,"3-Methyl-2-furoic acid, TMS derivative",702,728,NA,C9H14O3Si,198,NA,NA,NA,NA,NA,1,3,NA,591.2504013,48.31355939,0.003639182,0.768256171,31,Biogenic2,Biogenic,8,Biogenic2
403,500,20200803_1535_blob_500_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2000,NA,"3,7-Dimethoxyphenothiazine",698,712,NA,C14H13NO2S,259,TRUE,NA,NA,NA,NA,1,3,NA,100446.2846,33.924113,0.002555308,0.807920886,44,Biogenic2,Biogenic,8,Biogenic2
30,1483,20200803_0949_blob_1483_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1323.587479,NA,Phthalic anhydride,884,904,1313,C8H4O3,148,NA,NA,NA,NA,TRUE,1,3,NA,685.6880902,24.25173691,0.001826744,0.843786621,61,Biogenic2,Biogenic,8,Biogenic2
174,701,20200803_1535_blob_701_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2569.369369,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",780,813,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,3,NA,26024.43484,14.24756703,0.001073187,0.872299808,82,Biogenic2,Biogenic,8,Biogenic2
581,871,20200803_0949_blob_871_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1358.761496,NA,"Uridine, 5-chloro-2'-desoxytris-O-(trimethylsilyl)-",654,654,NA,C18H35ClN2O5Si3,478,NA,NA,NA,NA,NA,1,3,NA,214.4775012,13.2503098,0.000998069,0.877463284,87,Biogenic2,Biogenic,8,Biogenic2
181,780,20200803_1535_blob_780_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1739.240506,NA,"Phthalic acid, methyl 2-pentyl ester",777,864,NA,C14H18O4,250,NA,NA,NA,NA,NA,1,3,NA,18067.21835,12.54387892,0.000944858,0.883254218,93,Biogenic2,Biogenic,8,Biogenic2
328,932,20200803_0949_blob_932_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1284.974347,NA,"Hexanoic acid, TBDMS derivative",719,728,1291,C12H26O2Si,230,NA,NA,NA,NA,NA,1,3,NA,223.4735454,11.66603456,0.000878735,0.890496325,101,Biogenic2,Biogenic,8,Biogenic2
523,663,20200803_1535_blob_663_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",668,697,NA,C13H22OSi2,250,NA,NA,NA,NA,NA,1,3,NA,21965.99439,9.244984529,0.000696371,0.912383343,129,Biogenic2,Biogenic,8,Biogenic2
645,699,20200803_0949_blob_699_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2107.692308,NA,"1-Butanol, 4-(hexyloxy)-",633,804,NA,C10H22O2,174,NA,NA,NA,NA,NA,1,3,NA,6622.381011,3.695484209,0.00027836,0.958648831,237,Biogenic2,Biogenic,8,Biogenic2
625,891,20200803_1535_blob_891_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"1,4-Bis-(3,3-dimethyl-but-1-ynyl)-2,6,6-trimethyl-cyclohex-2-ene-1,4-diol",640,646,NA,C21H32O2,316,NA,NA,NA,NA,NA,1,3,NA,9573.205373,3.531444593,0.000266003,0.960815565,245,Biogenic2,Biogenic,8,Biogenic2
143,925,20200803_1535_blob_925_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2119.083969,NA,{4-Methoxy-2-[(trimethylsilyl)oxy]phenyl}(phenyl)methanone,801,823,NA,C17H20O3Si,300,NA,NA,NA,NA,TRUE,1,3,NA,5891.987672,3.309920675,0.000249317,0.963119634,254,Biogenic2,Biogenic,8,Biogenic2
571,689,20200803_1535_blob_689_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1994.444444,NA,"1H-1,3-Benzimidazole, 1-ethyl-2-methyl-5-(methylsulfonyl)-",656,718,NA,C11H14N2O2S,238,NA,NA,NA,NA,NA,1,3,NA,18625.95756,3.275310692,0.00024671,0.963615217,256,Biogenic2,Biogenic,8,Biogenic2
654,983,20200803_1535_blob_983_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2186.259542,NA,"1H-Pyrrole-3-propanoic acid, 5-carboxy-2-ethoxycarbonyl-4-ethoxycarbonylmethyl-, ethyl ester",631,634,NA,C17H23NO8,369,NA,NA,NA,NA,NA,1,3,NA,5685.455134,2.684666491,0.00020222,0.97030766,286,Biogenic2,Biogenic,8,Biogenic2
635,796,20200803_0949_blob_796_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2463.636364,NA,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",635,672,NA,C12H10ClN3S,263,NA,NA,NA,NA,NA,1,3,NA,2552.094467,2.558528261,0.000192719,0.973279687,301,Biogenic2,Biogenic,8,Biogenic2
621,746,20200803_0949_blob_746_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1830.985915,NA,"Eicosanoic acid, 2,3-bis(acetyloxy)propyl ester",642,776,NA,C27H50O6,470,NA,NA,NA,NA,NA,1,3,NA,3989.30098,2.334311762,0.00017583,0.975851227,315,Biogenic2,Biogenic,8,Biogenic2
115,855,20200803_1535_blob_855_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2018.320611,NA,"4-Hydroxydiphenylamine, O-trimethylsilyl-",815,851,NA,C15H19NOSi,257,NA,NA,NA,NA,TRUE,1,3,NA,5837.225622,1.829739071,0.000137824,0.980772137,347,Biogenic2,Biogenic,8,Biogenic2
699,786,20200803_0949_blob_786_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1901.408451,NA,trans-2-Hexadecenoic acid,609,658,NA,C16H30O2,254,NA,NA,NA,NA,NA,1,3,NA,5355.840946,1.695315189,0.000127698,0.983005979,364,Biogenic2,Biogenic,8,Biogenic2
397,831,20200803_0949_blob_831_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1895.774648,NA,"3-Methyl-6,7-benzoisoquinoline",700,785,NA,C14H11N,193,NA,NA,NA,NA,NA,1,3,NA,4135.265733,1.328556738,0.000100073,0.988797601,416,Biogenic2,Biogenic,8,Biogenic2
322,1026,20200803_1535_blob_1026_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1819.444444,NA,"Indole-2-one, 2,3-dihydro-5-hydroxy-1,3-dimethyl-",720,752,NA,C10H11NO2,177,NA,NA,NA,NA,NA,1,3,NA,5915.798211,1.133427201,8.54E-05,0.990823564,438,Biogenic2,Biogenic,8,Biogenic2
219,766,20200803_0949_blob_766_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2044.615385,NA,2-o-Tolylbenzothiazole,758,804,NA,C14H11NS,225,TRUE,NA,NA,NA,NA,1,3,NA,2983.720756,0.993809452,7.49E-05,0.992275272,456,Biogenic2,Biogenic,8,Biogenic2
183,800,20200803_0949_blob_800_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2349.579832,NA,"Benzoic acid, tridecyl ester",777,844,2340,C20H32O2,304,NA,NA,NA,NA,NA,1,3,NA,1906.204911,0.944589514,7.12E-05,0.992856442,464,Biogenic2,Biogenic,8,Biogenic2
598,861,20200803_0949_blob_861_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1753.164557,NA,"4-(3-Hydroxy-2,2,6-trimethyl-7-oxa-bicyclo[4.1.0]hept-1-yl)-but-3-en-2-one",649,683,NA,C13H20O3,224,NA,NA,NA,NA,NA,1,3,NA,1515.09195,0.909261261,6.85E-05,0.993484997,473,Biogenic2,Biogenic,8,Biogenic2
342,696,20200803_0949_blob_696_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1976.056338,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",714,786,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,3,NA,1946.503543,0.52049289,3.92E-05,0.997290308,544,Biogenic2,Biogenic,8,Biogenic2
632,1011,20200803_0949_blob_1011_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1845.070423,NA,"1-Cyclopenten-3-one, 1-(3-methoxy-1-(E)-octenyl)-2-trimethylsilyl-",637,672,NA,C17H30O2Si,294,NA,NA,NA,NA,NA,1,3,NA,1793.701638,0.426211166,3.21E-05,0.998061705,566,Biogenic2,Biogenic,8,Biogenic2
722,704,20200803_0949_blob_704_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2093.846154,NA,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",597,605,NA,C20H36O3Si,352,NA,NA,NA,NA,NA,1,3,NA,752.7393608,0.359053014,2.70E-05,0.998500096,581,Biogenic2,Biogenic,8,Biogenic2
693,1118,20200803_1535_blob_1118_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1856.944444,NA,"Curan-17-oic acid, 19-(acetyloxy)-2,16-didehydro-20-hydroxy-, methyl ester, (19S)-",612,650,NA,C22H26N2O5,398,NA,NA,NA,NA,NA,1,3,NA,1054.97134,0.266769103,2.01E-05,0.999092781,606,Biogenic2,Biogenic,8,Biogenic2
338,1172,20200803_0949_blob_1172_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1833.802817,NA,"2(3H)-Benzofuranone, 6-ethenylhexahydro-3,6-dimethyl-7-(1-methylethenyl)-, [3S-(3<e4><U+0096>,3a<e4><U+0096>,6<e4><U+0096>,7??,7a??)]-",715,778,1806,C15H22O2,234,NA,NA,NA,NA,NA,1,3,NA,1081.052014,0.189041515,1.42E-05,0.999383319,623,Biogenic2,Biogenic,8,Biogenic2
24,23,20200803_1535_blob_23_fb,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1613.924051,NA,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",888,892,1588,C16H30O4,286,NA,NA,NA,NA,TRUE,1,4,NA,165191.4125,972.5238008,0.07325461,0.386096103,3,Mixed1,Mixed,4,Mixed1
548,668,20200803_1535_blob_668_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1528.813559,NA,"1H-Pyrazole, 3,5-bis(1,1-dimethylethyl)-4-methyl-",662,684,NA,C12H22N2,194,NA,NA,NA,NA,NA,1,4,NA,45717.19728,766.2746977,0.057719055,0.443815157,4,Mixed1,Mixed,4,Mixed1
44,43,20200803_1535_blob_43_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1554.80226,NA,"Benzothiazole, 2-butyl-",866,866,NA,C11H13NS,191,TRUE,NA,NA,NA,TRUE,1,4,NA,40509.87127,468.171353,0.035264649,0.525732748,6,Mixed1,Mixed,4,Mixed1
14,764,20200803_1535_blob_764_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1636.708861,NA,2-(Methylmercapto)benzothiazole,907,917,1607,C8H7NS2,181,TRUE,NA,NA,NA,TRUE,1,4,NA,6101.646545,389.4594576,0.029335735,0.555068483,7,Mixed1,Mixed,4,Mixed1
9,958,20200803_1535_blob_958_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1248.78643,NA,Benzothiazole,920,921,1229,C7H5NS,135,TRUE,NA,NA,NA,TRUE,1,4,NA,2664.356046,226.5193863,0.017062399,0.599878156,9,Mixed1,Mixed,4,Mixed1
405,848,20200803_1535_blob_848_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1464.40678,NA,"4-benzoxazolol, 7-ethyl-2-methyl-",698,801,NA,C10H11NO2,177,NA,NA,NA,NA,NA,1,4,NA,4778.471585,123.018116,0.009266245,0.678144664,16,Mixed1,Mixed,4,Mixed1
19,106,20200803_1535_blob_106_fb,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2077.862595,NA,"Palmitic Acid, TMS derivative",895,900,2050,C19H40O2Si,328,NA,NA,NA,NA,TRUE,1,4,NA,163972.9135,63.69956273,0.004798121,0.748696615,26,Mixed1,Mixed,4,Mixed1
3,170,20200803_1535_blob_170_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2022.900763,NA,"Benzothiazole, 2-phenyl-",932,941,NA,C13H9NS,211,TRUE,NA,NA,NA,TRUE,1,4,NA,76800.25054,34.93738211,0.002631632,0.800130823,41,Mixed1,Mixed,4,Mixed1
67,205,20200803_1535_blob_205_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2154.198473,NA,"9,10-Anthracenedione, 1-methyl-",845,854,NA,C15H10O2,222,NA,NA,NA,NA,TRUE,1,4,NA,41831.86199,29.78311079,0.00224339,0.822119193,50,Mixed1,Mixed,4,Mixed1
111,556,20200803_1535_blob_556_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2015.267176,NA,"9,10-Anthracenedione",816,904,1950,C14H8O2,208,NA,NA,NA,NA,TRUE,1,4,NA,36019.17417,23.86501097,0.001797614,0.845584235,62,Mixed1,Mixed,4,Mixed1
46,645,20200803_1535_blob_645_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1877.777778,NA,"Myristic acid, TMS derivative",866,880,1850,C17H36O2Si,300,NA,NA,NA,NA,TRUE,1,4,NA,45958.74951,18.68236265,0.001407235,0.856201097,69,Mixed1,Mixed,4,Mixed1
359,711,20200803_1535_blob_711_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1697.468354,NA,"2-Pentanone, 4-cyclohexylidene-3,3-diethyl-",709,740,NA,C15H26O,222,NA,NA,NA,NA,NA,1,4,NA,21243.72476,17.5431401,0.001321424,0.860309371,72,Mixed1,Mixed,4,Mixed1
617,2009,20200803_0949_blob_2009_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1230.188618,NA,"Hymexazole, tert-butyldimethylsilyl ether",643,654,NA,C10H19NO2Si,213,NA,NA,NA,NA,NA,1,4,NA,151.2697223,17.24165606,0.001298715,0.861608086,73,Mixed1,Mixed,4,Mixed1
157,992,20200803_1535_blob_992_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1678.481013,NA,"Dodecanoic acid, TMS derivative",791,805,1655,C15H32O2Si,272,NA,NA,NA,NA,NA,1,4,NA,5316.173025,16.10652151,0.001213211,0.866607384,77,Mixed1,Mixed,4,Mixed1
142,650,20200803_1535_blob_650_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2488.288288,NA,17-Pentatriacontene,801,802,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,4,NA,30072.8325,14.24503865,0.001072997,0.873372805,83,Mixed1,Mixed,4,Mixed1
231,677,20200803_1535_blob_677_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1701.265823,NA,3-Ethylbenzothiazolin-2-thione,751,836,NA,C9H9NS2,195,TRUE,NA,NA,NA,NA,1,4,NA,10480.69677,13.85057158,0.001043284,0.874416089,84,Mixed1,Mixed,4,Mixed1
283,660,20200803_1535_blob_660_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1818.055556,NA,"6,9-Dimethoxy-4-methyl-2,3-dihydrofuro(3,2-c)quinoline",735,745,NA,C14H15NO3,245,NA,NA,NA,NA,NA,1,4,NA,34365.66435,10.8405445,0.000816556,0.898974027,111,Mixed1,Mixed,4,Mixed1
652,646,20200803_1535_blob_646_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1918.055556,NA,"1-[3-Amino-4-(pyridin-4-yl)-5H,6H,7H,8H-thieno[2,3-b]quinolin-2-yl]ethanone",631,633,NA,C18H17N3OS,323,NA,NA,NA,NA,NA,1,4,NA,22717.77837,10.12487925,0.000762649,0.903685634,117,Mixed1,Mixed,4,Mixed1
140,781,20200803_1535_blob_781_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2790.291262,NA,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",802,843,NA,C24H38O4,390,NA,NA,NA,NA,TRUE,1,4,NA,10650.50898,9.837377838,0.000740993,0.907434059,122,Mixed1,Mixed,4,Mixed1
339,761,20200803_1535_blob_761_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2114.503817,NA,"9,10-Anthracenedione, 1-methyl-",714,843,NA,C15H10O2,222,NA,NA,NA,NA,NA,1,4,NA,13277.34776,9.499606491,0.000715551,0.908876692,124,Mixed1,Mixed,4,Mixed1
22,1063,20200803_1535_blob_1063_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1634.177215,NA,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl-",889,893,NA,C14H18O,202,NA,NA,NA,NA,TRUE,1,4,0.006944901,1698.475968,8.678725929,0.000653718,0.915751562,134,Mixed1,Mixed,4,Mixed1
129,642,20200803_1535_blob_642_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2473.873874,NA,17-Pentatriacontene,808,809,NA,C35H70,490,NA,NA,NA,NA,TRUE,1,4,0.060130855,16772.79674,7.960314854,0.000599605,0.920655878,142,Mixed1,Mixed,4,Mixed1
156,750,20200803_0949_blob_750_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2250.420168,NA,"13-Octadecenoic acid, (E)-, TMS derivative",793,798,2228,C21H42O2Si,354,NA,NA,NA,NA,NA,1,4,NA,14895.72051,7.278303158,0.000548233,0.926345683,152,Mixed1,Mixed,4,Mixed1
159,822,20200803_1535_blob_822_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1976.388889,NA,"Pentadecanoic acid, TMS derivative",789,833,1950,C18H38O2Si,314,NA,NA,NA,NA,NA,1,4,NA,14837.24509,7.037964,0.000530129,0.927938649,155,Mixed1,Mixed,4,Mixed1
167,1138,20200803_0949_blob_1138_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1653.164557,NA,Diphenylamine,784,878,1621,C12H11N,169,NA,NA,NA,NA,NA,1,4,NA,963.6875593,6.377692092,0.000480395,0.932446463,164,Mixed1,Mixed,4,Mixed1
200,734,20200803_1535_blob_734_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1755.696203,NA,"Acetophenone oxime, 3,5-di(tert-butyl)-4-hydroxy-",767,813,NA,C16H25NO2,263,NA,NA,NA,NA,NA,1,4,NA,10042.50994,6.108722161,0.000460135,0.933840794,167,Mixed1,Mixed,4,Mixed1
97,1022,20200803_1535_blob_1022_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1665.822785,NA,"4-tert-Octylphenol, TMS derivative",823,934,1631,C17H30OSi,278,NA,NA,NA,NA,TRUE,1,4,0.008489939,1949.184181,5.951550372,0.000448296,0.936098587,172,Mixed1,Mixed,4,Mixed1
154,896,20200803_1535_blob_896_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2697.087379,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,831,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,4,0.015030206,4659.317945,5.012651477,0.000377574,0.945179201,194,Mixed1,Mixed,4,Mixed1
494,702,20200803_1535_blob_702_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1852.777778,NA,"1,3-O-Benzylidene glyceryl-2-myristate",676,679,NA,C24H38O3,374,NA,NA,NA,NA,NA,1,4,0.060734835,17187.37017,4.42418489,0.000333248,0.947999954,202,Mixed1,Mixed,4,Mixed1
195,683,20200803_1535_blob_683_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2039.694656,NA,2-(<e4><U+0096>-Chlorophenylmethyl)pyridine,769,829,NA,C12H10ClN,203,NA,NA,NA,NA,NA,1,4,NA,18843.56457,4.075951114,0.000307018,0.953410403,219,Mixed1,Mixed,4,Mixed1
498,830,20200803_1535_blob_830_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2013.740458,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",675,701,NA,C19H24O2,284,NA,NA,NA,NA,NA,1,4,NA,6641.489683,3.94175827,0.00029691,0.954908388,224,Mixed1,Mixed,4,Mixed1
119,647,20200803_1535_blob_647_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2303.333333,NA,"Ethanol, 2-(octadecyloxy)-",813,823,NA,C20H42O2,314,NA,NA,NA,NA,TRUE,1,4,NA,10566.15812,3.808619289,0.000286881,0.956959168,231,Mixed1,Mixed,4,Mixed1
