Compound.Name,Mixed_Aggregates_pct,Diatom_Dominated_Aggregates_pct,Dinoflagellates_pct,Microzooplankton_pct,Diatoms_pct,Haptophytes_pct,Cell_Numbers,Mixed_Aggregates,Diatom_Dominated_Aggregates,Dinoflagellates,Microzooplankton,Diatoms,Haptophytes,HB_cells_L,Virus_L,Chlor_a
20200803_1535_blob_807_,0.460117295,-0.774791385,0.523661417,-0.55790641,0.088623921,-0.653905638,-0.391782432,0.466082728,-0.545621646,-0.009857665,-0.642960214,-0.190206493,-0.780782788,-0.370070848,-0.731960763,-0.075174583
20200803_1535_blob_808_,0.50265056,-0.837095398,0.583649592,-0.317440903,-0.380869259,-0.425972159,-0.632291613,0.15872987,-0.642488405,-0.296587637,-0.410466117,-0.590937279,-0.572633367,-0.553903037,-0.571919243,-0.492069977
20200803_1535_blob_809_,0.417115269,-0.799574091,0.510626599,-0.645995967,0.086633556,-0.63536386,-0.437046474,0.317004529,-0.568694486,-0.106515644,-0.725791303,-0.22410877,-0.761745791,-0.539260257,-0.88106622,-0.060061593
20200803_1535_blob_810_,0.294617752,-0.717458717,0.39338842,-0.274291831,-0.335103369,-0.318995773,-0.472332708,0.051185646,-0.513621096,-0.228779461,-0.280300407,-0.472135745,-0.410290419,-0.390147379,-0.397361518,-0.380494227
20200803_1535_blob_811_,0.317908069,-0.601969006,0.316001055,-0.628540323,0.068845571,-0.670019371,-0.238559302,0.271973396,-0.367594245,0.00241455,-0.653220158,-0.068043372,-0.759834576,-0.590021458,-0.803230671,0.111756836
20200803_1535_blob_812_,0.462817232,-0.842905781,0.511321629,-0.535246469,-0.035140602,-0.630404517,-0.493488816,0.314425894,-0.61087947,-0.152680624,-0.618205826,-0.3196929,-0.772055604,-0.61822461,-0.831589531,-0.084736744
20200803_1535_blob_813_,0.676050067,-0.860625149,0.709191337,-0.51066113,-0.128451037,-0.660001889,-0.547609204,0.506174147,-0.629111113,-0.081542222,-0.620653407,-0.392901783,-0.809616888,-0.62530982,-0.817783066,-0.095385565
20200803_1535_blob_814_,0.748954261,-0.63735562,0.759028758,-0.314649503,-0.143479459,-0.474904783,-0.368610372,0.819878664,-0.461223303,0.133134457,-0.416183353,-0.257698544,-0.567160583,-0.408435307,-0.64633558,-0.099807879
20200803_1535_blob_815_,0.492733509,-0.870679454,0.541389844,-0.48424556,0.109711278,-0.607486931,-0.482007506,0.430740344,-0.644895933,-0.135245065,-0.574295884,-0.251367862,-0.745721767,-0.575821965,-0.834630205,0.005997911
20200803_1535_blob_816_,0.803405487,-0.827202743,0.605492399,-0.497246901,-0.133429261,-0.633067688,-0.519228327,0.625634957,-0.600632207,-0.1329461,-0.607846941,-0.350051006,-0.779890766,-0.622653016,-0.795061263,-0.113467541
20200803_1535_blob_818_,0.64657756,-0.776196255,0.559703424,-0.252081734,-0.515956784,-0.426379768,-0.626891141,0.250195587,-0.590919083,-0.350007777,-0.351400704,-0.622537972,-0.559935415,-0.494974383,-0.395331501,-0.599771922
20200803_1535_blob_819_oil,0.249022608,-0.769446243,0.230479928,-0.493336213,0.220970958,-0.544167719,-0.385191213,0.168212521,-0.563218311,-0.239225564,-0.547293754,-0.140264066,-0.667521124,-0.543943167,-0.774871724,0.142916789
20200803_1535_blob_820_,0.430520173,-0.763181472,0.568709773,-0.56229177,-0.080204829,-0.658366975,-0.448367,0.296643491,-0.538736049,-0.045619152,-0.640439758,-0.310816059,-0.789078063,-0.580131175,-0.802549493,-0.09016679
20200803_1535_blob_821_,0.4455093,-0.860668991,0.445739567,-0.495605214,0.132087641,-0.596849406,-0.470668609,0.361952291,-0.635736536,-0.185952314,-0.579678859,-0.234113181,-0.736736854,-0.572883126,-0.831011842,0.011228028
20200803_1535_blob_822_,-0.02362503,-0.142388116,0.225876169,-0.45939633,0.179040207,-0.516718671,0.049898278,-0.011936353,0.027771187,0.27509019,-0.474225846,0.112120559,-0.530250755,-0.280612436,-0.358125686,-0.236122726
20200803_1535_blob_823_oil,0.160156515,-0.445757068,0.522553581,-0.408389077,-0.255470443,-0.469841194,-0.245713752,0.022588936,-0.249069155,0.017695913,-0.430080449,-0.243815862,-0.502277451,-0.367042695,-0.46501478,-0.350106835
20200803_1535_blob_824_,0.376741606,-0.803638667,0.574483595,-0.374044505,-0.198491438,-0.468437943,-0.519428433,0.232012104,-0.599759471,-0.148554412,-0.458333019,-0.43474207,-0.598639655,-0.321023363,-0.523218032,-0.33235481
20200803_1535_blob_825_,0.334452438,-0.672796812,0.444039834,-0.337368329,0.204584718,-0.451894853,-0.388222662,0.312076169,-0.510546225,-0.079946879,-0.436228704,-0.191713641,-0.575589734,-0.208555966,-0.551728563,0.003794803
20200803_1535_blob_827_,0.320967165,-0.73383285,0.486553627,-0.636308793,0.082645391,-0.634998666,-0.343784827,0.235810333,-0.463364987,-0.021156116,-0.654688765,-0.177916631,-0.732783922,-0.440343801,-0.785217403,-0.047694428
20200803_1535_blob_828_,0.32163252,-0.106511005,0.196028137,-0.438016119,0.142453967,-0.441287091,0.126782137,0.627121668,0.007961379,0.362010859,-0.454455774,0.236868575,-0.4483817,-0.208064873,-0.537285167,0.279910182
20200803_1535_blob_829_,0.252212779,-0.318854706,0.36279295,-0.263906359,0.207734215,-0.35950485,-0.066163418,0.408015777,-0.221112248,0.141921451,-0.253679813,0.112144437,-0.364833135,-0.441385876,-0.43969344,0.509858773
20200803_1535_blob_830_,0.55801848,-0.775382928,0.587638686,-0.579702247,0.178579604,-0.723803626,-0.391047891,0.507863045,-0.529499615,0.003238422,-0.66374995,-0.15142975,-0.851276486,-0.594570253,-0.841629238,0.04374279
20200803_1535_blob_831_,0.549648395,-0.90101778,0.554882016,-0.477900565,0.028559511,-0.604164975,-0.530498709,0.420847752,-0.671387666,-0.186828391,-0.572815867,-0.317192795,-0.750853408,-0.618471185,-0.828797933,-0.061486378
20200803_1535_blob_832_oil,0.587034136,-0.424056137,0.854788268,-0.147876536,-0.517103176,-0.292931017,-0.289569414,0.624181348,-0.302617799,0.234979242,-0.183578985,-0.352495111,-0.31538673,-0.276626634,-0.232092905,-0.22320693
20200803_1535_blob_833_,0.331931409,-0.691031929,0.707449944,-0.264495148,-0.391587461,-0.374941131,-0.486493186,0.187211572,-0.520456122,-0.049527409,-0.322826079,-0.493810993,-0.468067931,-0.451734827,-0.496375529,-0.206206551
20200803_1535_blob_834_,0.517864679,-0.876648759,0.562885039,-0.461536188,0.004524894,-0.580255727,-0.515297277,0.419618218,-0.650535974,-0.152280071,-0.559853019,-0.324480771,-0.724615069,-0.540946012,-0.805420007,-0.09727657
20200803_1535_blob_835_,0.273866589,-0.762924451,0.307857304,-0.247330929,-0.264015931,-0.209553286,-0.583310077,0.006577935,-0.652410761,-0.407074168,-0.328730772,-0.507094268,-0.343528601,-0.472891751,-0.426329702,-0.352584104
20200803_1535_blob_836_,0.828109842,-0.855579099,0.715495855,-0.353126118,-0.383761847,-0.500320085,-0.615107862,0.580785509,-0.642868639,-0.183647898,-0.473762688,-0.541311655,-0.649232215,-0.50933973,-0.604338022,-0.165302853
20200803_1535_blob_837_,0.444377833,-0.792725252,0.473224871,-0.564380156,-0.044620967,-0.642669323,-0.445669538,0.315757495,-0.561564226,-0.118114914,-0.637385401,-0.281179297,-0.774940638,-0.589901915,-0.815976689,-0.050969195
20200803_1535_blob_838_,0.567656386,-0.861062568,0.571896251,-0.408191078,-0.284525001,-0.51293895,-0.573438439,0.323830245,-0.642395858,-0.239979816,-0.489580007,-0.474271281,-0.650009345,-0.598245322,-0.668971125,-0.298830704
20200803_1535_blob_839_,0.339879881,-0.738522553,0.437313576,-0.295654283,-0.378178388,-0.358470503,-0.553405175,0.015585339,-0.56207928,-0.305307451,-0.363718242,-0.53829215,-0.485931072,-0.489366992,-0.494771043,-0.443329
20200803_1535_blob_840_,-0.151515374,-0.321460672,-0.089551137,-0.407781928,0.733033447,-0.408902563,0.0609403,0.13397444,-0.208985743,0.041079261,-0.393030025,0.387819373,-0.43621139,-0.239193171,-0.517924842,0.330279267
20200803_1535_blob_841_,0.511628614,-0.888766514,0.541591687,-0.488089058,0.054285216,-0.607973614,-0.50503823,0.413710577,-0.658547809,-0.165796115,-0.576078995,-0.286602917,-0.748622322,-0.603736845,-0.830643237,-0.001537093
20200803_1535_blob_842_,0.508702469,-0.460827943,0.238116771,-0.233056348,0.158576043,-0.320192277,-0.285100739,0.455624747,-0.34858967,-0.113064085,-0.339092474,-0.118917736,-0.428671735,-0.320335311,-0.569462947,-0.056879332
20200803_1535_blob_843_,-0.071435484,-0.176494313,0.053719233,0.563570604,-0.666337506,0.44864508,-0.392874363,-0.3702749,-0.280494258,-0.394868031,0.458457913,-0.607609402,0.3635634,0.158740456,0.470072319,-0.552840688
20200803_1535_blob_844_,0.291956449,-0.785167095,0.257169178,-0.425784284,0.030957792,-0.473586053,-0.477276211,0.095363786,-0.586079577,-0.313349928,-0.504432124,-0.308322232,-0.61785756,-0.470560396,-0.687059168,-0.07486323
20200803_1535_blob_845_oil,0.408616788,-0.729730629,0.187871899,-0.45716722,0.350080852,-0.538191278,-0.377931493,0.300508943,-0.54487779,-0.268729209,-0.534928845,-0.078904405,-0.671624977,-0.507586591,-0.719534717,0.25169082
20200803_1535_blob_846_,0.542790628,-0.859115512,0.511437402,-0.515381697,0.093393925,-0.626753638,-0.448695713,0.507815754,-0.625420799,-0.123337094,-0.595368989,-0.211805538,-0.75634063,-0.591818455,-0.842945499,0.063100591
20200803_1535_blob_847_,0.363390579,-0.790412272,0.505258062,-0.558967964,0.155858693,-0.659290732,-0.40550761,0.337371928,-0.565807113,-0.045124588,-0.63593914,-0.184475984,-0.787703565,-0.560576598,-0.862587494,0.034173129
20200803_1535_blob_848_,0.139302723,-0.349983893,0.215184306,-0.071619553,0.457985365,-0.314606842,-0.031823476,0.484619984,-0.260490228,0.151009645,-0.080347236,0.189772931,-0.345183143,-0.161639289,-0.360500868,0.392908883
20200803_1535_blob_849_,0.187030128,-0.558755117,0.212315754,-0.4364817,0.285512875,-0.455131142,-0.112111368,0.247817069,-0.292977982,0.114186908,-0.34667563,0.043304107,-0.475539075,-0.417886188,-0.61227616,0.236632655
20200803_1535_blob_850_,0.562093151,-0.876467345,0.725661606,-0.449096358,-0.080004304,-0.595479566,-0.511499558,0.510073147,-0.6478965,-0.050786222,-0.538257879,-0.345979514,-0.722817057,-0.426938054,-0.642297308,-0.145146241
20200803_1535_blob_851_,0.144768597,-0.642399058,0.528067446,-0.467691149,0.238217385,-0.569049482,-0.287260673,0.245738936,-0.458598682,0.100222847,-0.520410344,-0.089786576,-0.658870222,-0.489569162,-0.780184549,0.091618119
20200803_1535_blob_852_,0.328193792,-0.46662301,0.273567461,-0.233196344,0.382055253,-0.349238239,-0.261454285,0.320206232,-0.366494815,-0.072737523,-0.32546641,-0.031851264,-0.449507419,-0.419683574,-0.556967947,0.009236498
20200803_1535_blob_853_,0.293646808,-0.828036666,0.391821334,-0.458256186,0.103331668,-0.540461727,-0.471230024,0.168074759,-0.617717097,-0.224299874,-0.529884932,-0.266837955,-0.675861562,-0.54576933,-0.765320705,-0.084031514
20200803_1535_blob_854_oil,0.252603584,-0.617023057,0.304177606,-0.476708912,-0.133857642,-0.506614094,-0.358072703,0.072376298,-0.430655571,-0.153579093,-0.509672991,-0.263625128,-0.60557609,-0.494919956,-0.577355801,-0.057802018
20200803_1535_blob_855_,-0.008452291,0.031804061,0.218576006,-0.254932564,-0.118569294,-0.360751595,0.362199739,0.100840353,0.358896548,0.576757976,0.098813408,0.165745623,-0.133237862,-0.312479989,-0.154891535,0.000394771
20200803_1535_blob_856_,-0.243584499,-0.387783686,-0.125420339,-0.225237017,-0.007969805,-0.166574677,-0.244148134,-0.451077845,-0.291784136,-0.33073834,-0.224974067,-0.198246574,-0.238680462,-0.194665185,-0.225210932,-0.17276811
20200803_1535_blob_858_,0.554683979,-0.500619649,0.334649286,-0.084083378,-0.057914637,-0.214843005,-0.476032457,0.217774838,-0.4212172,-0.28840589,-0.216570973,-0.389943192,-0.353009518,-0.178528317,-0.246820588,-0.297579642
20200803_1535_blob_859_,0.202539829,-0.687278846,0.304345611,-0.317793213,-0.195826288,-0.377422899,-0.42395772,-0.005218835,-0.490738012,-0.238346883,-0.309889366,-0.379825101,-0.46446759,-0.444452852,-0.461254643,-0.222339194
20200803_1535_blob_860_,0.426367057,-0.874110708,0.479330571,-0.433183156,-0.036025995,-0.527363843,-0.538318481,0.293529594,-0.671718598,-0.237289635,-0.546448033,-0.352959431,-0.697699928,-0.457396491,-0.729179719,-0.07277065
20200803_1535_blob_861_,0.362762322,-0.818714201,0.55049621,-0.471558544,-0.089242284,-0.569608408,-0.50465366,0.200771627,-0.602529362,-0.143469496,-0.548748536,-0.370464048,-0.704100908,-0.52620594,-0.71039578,-0.199384469
20200803_1535_blob_862_,-0.424433381,0.667310492,-0.56070971,0.501791233,0.22199409,0.374681559,0.427321684,-0.198019985,0.471755141,0.115041073,0.596759227,0.332806014,0.464889819,0.552739538,0.601987752,0.253908195
20200803_1535_blob_863_,0.599774952,-0.88483168,0.72217422,-0.434708011,-0.166814874,-0.586879705,-0.590503979,0.401661405,-0.663723599,-0.132991891,-0.543993103,-0.458438369,-0.737694943,-0.553622211,-0.727512309,-0.230197291
20200803_1535_blob_864_,0.567207897,-0.9018307,0.574384145,-0.480239528,-0.00141541,-0.605707413,-0.529154475,0.450259398,-0.669067179,-0.169950599,-0.575735189,-0.325464965,-0.750973999,-0.594757389,-0.813345921,-0.046767982
20200803_1535_blob_865_,0.121161115,-0.311090363,0.371647073,-0.03136775,0.128241588,-0.146465509,-0.264104042,0.055732744,-0.26970357,-0.01211224,-0.114595,-0.193432308,-0.222273041,-0.284077658,-0.338136928,0.060088429
20200803_1535_blob_866_,0.530142719,-0.862851907,0.548636961,-0.360640103,-0.253450761,-0.525471796,-0.576396056,0.317779035,-0.660049434,-0.256515615,-0.442428166,-0.468120861,-0.661861016,-0.636467954,-0.69791382,-0.152143348
20200803_1535_blob_867_,0.339823767,-0.828379778,0.483569476,-0.479201824,0.038185555,-0.567732376,-0.445742371,0.279897227,-0.606873818,-0.138016428,-0.540310381,-0.256215324,-0.687907984,-0.553253295,-0.771621458,0.002381037
20200803_1535_blob_868_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_870_,0.26299485,-0.67222255,0.631416973,-0.317568538,-0.336696171,-0.365969627,-0.4513601,0.083299256,-0.475768187,-0.037888401,-0.331481378,-0.472215249,-0.437925983,-0.50952929,-0.544061265,-0.339375608
20200803_1535_blob_871_,0.002630896,-0.270873534,0.458186892,-0.416994456,-0.099070262,-0.410698288,-0.109266643,0.137048108,-0.164323879,0.332604301,-0.424318657,-0.120045342,-0.449843003,-0.247578971,-0.535314826,-0.061141435
20200803_1535_blob_872_,0.440332623,-0.810285507,0.498295923,-0.532544145,-0.088149367,-0.618055538,-0.489892516,0.26359914,-0.583654325,-0.150524234,-0.614539418,-0.344502122,-0.759090808,-0.580058518,-0.791458175,-0.139768873
20200803_1535_blob_873_,0.561744062,-0.854701173,0.52505873,-0.379764162,-0.283808427,-0.475736607,-0.597087821,0.288925619,-0.642918173,-0.278415006,-0.482720201,-0.511437625,-0.629383769,-0.534244852,-0.680344881,-0.344547005
20200803_1535_blob_874_,-0.133309058,-0.498688853,0.09846015,-0.293889046,0.187750924,-0.294696227,-0.259460793,-0.164660311,-0.371099604,-0.159313119,-0.336038402,-0.135467137,-0.386490814,-0.257870656,-0.507585079,-0.107541684
20200803_1535_blob_875_,0.153874982,-0.576030869,0.328872215,-0.548295956,0.2089116,-0.51479211,-0.109499295,0.306750016,-0.309752473,0.144337158,-0.522193762,0.060787255,-0.553739411,-0.246660263,-0.639403821,0.233991576
20200803_1535_blob_876_,0.482697091,-0.738832924,0.545169583,-0.55817337,0.167048107,-0.736673703,-0.263159869,0.496630586,-0.427704414,0.110469558,-0.548300368,-0.069449385,-0.789347598,-0.653625296,-0.863333887,0.074192453
20200803_1535_blob_877_,0.611522538,-0.843518648,0.61639237,-0.39715768,-0.324324292,-0.502168906,-0.559782843,0.419734487,-0.623432132,-0.178039747,-0.491040466,-0.48264114,-0.639200861,-0.514195236,-0.675771663,-0.268256501
20200803_1535_blob_878_,0.467171828,-0.867080784,0.556589007,-0.377062205,0.008409669,-0.553412609,-0.54792986,0.338080041,-0.667986881,-0.196375428,-0.480926081,-0.365958698,-0.701545032,-0.456365677,-0.643729572,-0.071976494
20200803_1535_blob_879_,0.213887711,-0.462437546,0.511562111,-0.290971452,-0.277912783,-0.427256017,-0.152453526,0.208192541,-0.224888714,0.169120163,-0.176387857,-0.193276195,-0.39245544,-0.469761202,-0.355189946,-0.194412301
20200803_1535_blob_880_,0.806840643,-0.842066784,0.774760012,-0.272259552,-0.521950722,-0.434164927,-0.676946058,0.450175602,-0.649352963,-0.230090428,-0.392104879,-0.661011437,-0.583425262,-0.604278209,-0.589675389,-0.504591629
20200803_1535_blob_881_,0.075368048,-0.141014926,0.195692147,-0.840268345,0.355051477,-0.756174621,0.192067955,0.177928693,0.114380488,0.36704462,-0.768853034,0.340267801,-0.714873402,-0.457931403,-0.838367727,0.163054073
20200803_1535_blob_882_,0.478053584,-0.870558206,0.55807854,-0.496490261,0.046968711,-0.610579395,-0.472542908,0.428702533,-0.638410985,-0.116883692,-0.574647275,-0.261562034,-0.740138723,-0.577066992,-0.821280798,0.036499636
20200803_1535_blob_883_,0.398068002,-0.765979126,0.433715915,-0.565360851,0.301243618,-0.486106621,-0.382311212,0.452616766,-0.589921955,-0.090056,-0.637391202,-0.093743794,-0.600773306,-0.438845874,-0.781671355,0.236024809
20200803_1535_blob_884_,0.284271334,-0.538021034,0.137004939,-0.536120122,0.283021611,-0.646324803,-0.035068163,0.368384262,-0.224536992,0.065043117,-0.427984633,0.147801627,-0.63353984,-0.548481104,-0.715156872,0.162740866
20200803_1535_blob_885_oil,0.543333624,-0.451247901,0.39957245,-0.374796587,0.132288546,-0.451855649,-0.121938103,0.790029789,-0.292802732,0.174734761,-0.429742711,0.058447303,-0.503825473,-0.219834311,-0.579677071,0.261792776
20200803_1535_blob_886_,0.481855046,-0.876162346,0.601751421,-0.478020141,-0.013482973,-0.596820967,-0.494128038,0.417127259,-0.644984806,-0.110717642,-0.559361667,-0.307426956,-0.72758529,-0.578258914,-0.809153189,-0.056246785
20200803_1535_blob_887_,0.413574456,-0.781509884,0.504975972,-0.511217408,-0.017598795,-0.596419211,-0.437886918,0.279511743,-0.552322597,-0.097551888,-0.617177737,-0.267010453,-0.727820357,-0.568345292,-0.817912032,-0.048146347
20200803_1535_blob_888_,0.393274882,-0.645549047,0.52556766,-0.727191262,0.017572371,-0.714155275,-0.269467504,0.318167915,-0.358611658,0.076374907,-0.744877285,-0.127860548,-0.794680014,-0.434589708,-0.77017441,-0.101515114
20200803_1535_blob_889_,0.227395106,-0.603466931,0.390118301,-0.276037937,-0.374592378,-0.289760714,-0.412934249,-0.028695778,-0.422998898,-0.179474404,-0.304078093,-0.433962035,-0.388053633,-0.337728197,-0.352758744,-0.330373238
20200803_1535_blob_890_,0.652489877,-0.810879709,0.601538131,-0.25443345,-0.514570454,-0.423521226,-0.648644513,0.312385532,-0.641202912,-0.310816912,-0.363949584,-0.63253617,-0.572575173,-0.632995757,-0.620587463,-0.432096206
20200803_1535_blob_891_,-0.055427743,-0.003995155,0.009674797,-0.732115777,0.293887448,-0.676576213,0.291212399,-0.070298152,0.263626339,0.331805385,-0.549331611,0.355485992,-0.562979279,-0.555712183,-0.652151643,0.251154931
20200803_1535_blob_892_,0.474667676,-0.755205212,0.568329967,-0.653619063,-0.033147515,-0.657017815,-0.422825633,0.287110093,-0.489095767,-0.05758523,-0.708396674,-0.277519825,-0.778792526,-0.481474735,-0.803018807,-0.075903763
20200803_1535_blob_893_,0.587034136,-0.424056137,0.854788268,-0.147876536,-0.517103176,-0.292931017,-0.289569414,0.624181348,-0.302617799,0.234979242,-0.183578985,-0.352495111,-0.31538673,-0.276626634,-0.232092905,-0.22320693
20200803_1535_blob_894_,0.3035149,-0.800348831,0.38892628,-0.380006605,0.021946709,-0.4758823,-0.521654419,0.05060463,-0.615320499,-0.305944533,-0.451641099,-0.349475966,-0.613629874,-0.631922195,-0.70318847,-0.109958505
20200803_1535_blob_895_,0.455160796,-0.779829205,0.602408965,-0.424552836,-0.044211416,-0.455151815,-0.434721585,0.380457129,-0.554661125,-0.043829112,-0.445322291,-0.302240179,-0.561459821,-0.42565185,-0.541616785,-0.014985489
20200803_1535_blob_896_oil,-0.03931588,-0.482514552,0.229125496,-0.235439472,0.216561388,-0.284354912,-0.277039493,-0.054985322,-0.371394965,-0.092405803,-0.300008206,-0.148500621,-0.379017248,-0.26293171,-0.466958189,0.023643111
20200803_1535_blob_897_,0.48455783,-0.636545755,0.574273336,-0.623599394,-0.021012615,-0.721119871,-0.332719074,0.427699844,-0.421073317,0.104251769,-0.695279858,-0.185716462,-0.832358892,-0.611653131,-0.821601531,-0.032710318
20200803_1535_blob_898_oil,0.358144092,-0.840780128,0.485302651,-0.479587546,0.093679623,-0.576291298,-0.454969963,0.3055264,-0.619312109,-0.138566069,-0.553933913,-0.247272848,-0.705666696,-0.525301005,-0.795486089,-0.020879101
20200803_1535_blob_899_,0.037713817,-0.626555553,0.112886519,-0.361764074,0.381198508,-0.410966407,-0.336866642,-0.061220734,-0.480124698,-0.254196013,-0.425118708,-0.096919706,-0.532259632,-0.266803652,-0.520614427,0.049971501
20200803_1535_blob_9_,-0.553748542,0.732781431,-0.511065012,-0.06573212,0.516256892,0.132216534,0.542573682,-0.313054253,0.569334201,0.249753295,0.018048222,0.57915082,0.228321375,0.48180918,0.214291189,0.442311775
20200803_1535_blob_900_,-0.067807248,-0.547039262,0.060439365,-0.221707152,-0.03823077,-0.22267369,-0.411457188,-0.368009159,-0.431214656,-0.380117348,-0.27449204,-0.352432891,-0.340948297,-0.322823894,-0.395261795,-0.308079741
20200803_1535_blob_901_,0.4989517,-0.89698355,0.510095656,-0.460489382,0.021461216,-0.579281493,-0.547467163,0.319429275,-0.674457453,-0.239474646,-0.553035958,-0.342006621,-0.729596187,-0.634821093,-0.810815422,-0.095437558
20200803_1535_blob_902_,0.372972195,-0.772062261,0.530429929,-0.431744892,-0.220592613,-0.520452368,-0.515227704,0.145531448,-0.572982404,-0.185335731,-0.498358357,-0.429568422,-0.649842634,-0.595437861,-0.691529972,-0.234744942
20200803_1535_blob_903_,0.296035327,-0.752373826,0.43994973,-0.522472191,-0.044522187,-0.589158027,-0.433927717,0.151968116,-0.538102663,-0.128486632,-0.584163725,-0.293609264,-0.714112875,-0.568479361,-0.764842132,-0.105533565
20200803_1535_blob_904_,0.378524821,-0.717647164,0.56514244,-0.488061104,-0.211415655,-0.574642451,-0.432850581,0.171799322,-0.486632596,-0.110823103,-0.555597711,-0.344936151,-0.674987349,-0.597892584,-0.694076168,-0.271045514
20200803_1535_blob_905_,0.286621914,-0.706685915,0.679997549,-0.257194136,-0.31340034,-0.371728105,-0.506399028,0.122816823,-0.54043822,-0.082098409,-0.326665198,-0.493837962,-0.477138197,-0.276036933,-0.342114497,-0.307700744
20200803_1535_blob_906_,0.204158938,-0.750441192,0.352431499,-0.395554817,0.205442132,-0.481090585,-0.43250152,0.105695553,-0.569084536,-0.196626048,-0.476074633,-0.224881629,-0.61427899,-0.312606819,-0.574989965,0.049957006
20200803_1535_blob_907_,0.196219837,-0.284322735,0.229434169,-0.620185412,0.11349995,-0.623403989,-0.025061287,0.284306871,-0.123735118,0.228657481,-0.630778788,0.100495865,-0.670217243,-0.349830949,-0.622708166,0.289009143
20200803_1535_blob_908_,0.438563451,-0.712542439,0.496114245,-0.633275465,0.210155547,-0.732186879,-0.321495581,0.468553424,-0.486449881,0.057766084,-0.707549088,-0.081145032,-0.850144388,-0.579234607,-0.897798825,0.155214042
20200803_1535_blob_909_,0.453302483,-0.793609526,0.549573204,-0.609307271,-0.120744216,-0.554755244,-0.505574883,0.23519883,-0.577932431,-0.173305511,-0.687305322,-0.361897264,-0.68164079,-0.574357128,-0.785659778,-0.208047512
20200803_1535_blob_910_,0.002253275,-0.632417075,0.079962642,-0.314278428,0.172074547,-0.339464533,-0.407623251,-0.228637486,-0.491182174,-0.358448132,-0.376796989,-0.247539521,-0.469579638,-0.392065556,-0.562962358,-0.144727257
20200803_1535_blob_911_,0.205067847,-0.642668878,0.28377276,-0.322010663,-0.29820597,-0.348617813,-0.480682425,-0.124743774,-0.48145539,-0.309973653,-0.378764057,-0.463845134,-0.470534535,-0.390967263,-0.414675337,-0.434456517
20200803_1535_blob_912_,0.269691201,-0.607985363,0.31637924,-0.390713552,0.420723123,-0.522049363,-0.211136876,0.492504421,-0.452977588,0.023530502,-0.43314559,0.072217378,-0.5933441,-0.412250779,-0.787063745,0.240199558
20200803_1535_blob_913_oil,0.562775837,-0.83296237,0.442479782,-0.389771872,-0.071074659,-0.508763684,-0.563227736,0.258353524,-0.638014825,-0.332855642,-0.47538225,-0.386591565,-0.654301432,-0.563004899,-0.56770319,-0.120772278
20200803_1535_blob_914_,0.328297794,-0.642988262,0.391042078,-0.442990384,-0.18017199,-0.517631775,-0.476462985,-0.045794019,-0.458612863,-0.302049018,-0.56171138,-0.380129191,-0.672303909,-0.538772336,-0.681774892,-0.319160518
20200803_1535_blob_916_,0.34704558,-0.60008839,0.172189798,-0.511143915,-0.102758628,-0.468525798,-0.306973217,0.078378812,-0.357945362,-0.186244593,-0.505729411,-0.220719656,-0.536530919,-0.486532296,-0.54889011,0.000516026
20200803_1535_blob_917_,0.407999388,-0.402872453,0.395231156,-0.525649446,0.453198118,-0.631977973,-0.057553428,0.645415095,-0.248454633,0.264948592,-0.572168135,0.222303292,-0.687005317,-0.46886772,-0.782723362,0.462513588
20200803_1535_blob_919_,0.109174953,-0.647934523,0.354084705,-0.475217834,-0.055828109,-0.449849782,-0.326651592,-0.036782693,-0.417117144,-0.067747686,-0.467068546,-0.249410431,-0.526962551,-0.429398067,-0.558686148,-0.207282839
20200803_1535_blob_920_,-0.10068318,-0.085158814,-0.151755888,-0.206130929,0.585360795,-0.219698263,0.11695797,0.054508298,-0.053341789,0.007025981,-0.170471126,0.364986263,-0.210856393,-0.228127159,-0.263137179,0.653599013
20200803_1535_blob_922_,0.402984467,-0.708021213,0.306570538,-0.434057589,-0.246087836,-0.401192208,-0.517712235,0.081144446,-0.543799221,-0.344354687,-0.510069283,-0.432232901,-0.549533013,-0.476343937,-0.577173142,-0.125250499
20200803_1535_blob_923_,0.297237927,-0.677306911,0.735852025,-0.401945191,-0.163042178,-0.521289407,-0.401791729,0.283995797,-0.488128054,0.102780011,-0.464848557,-0.33526131,-0.614519074,-0.447835529,-0.632805059,-0.209913368
20200803_1535_blob_924_oil,0.275281554,-0.556607328,-0.056851736,-0.225461784,-0.213119621,-0.215176215,-0.469686795,-0.190558643,-0.435388183,-0.548886977,-0.293645533,-0.421541512,-0.351401599,-0.375887675,-0.331250372,-0.267589698
20200803_1535_blob_925_,-0.021898482,0.132625383,0.16375012,-0.682135728,0.179689512,-0.582840877,0.290019602,0.046490526,0.306276688,0.460473885,-0.593560573,0.317494853,-0.507187067,-0.340427756,-0.613588594,0.087734071
20200803_1535_blob_926_,0.551343665,-0.755469383,0.623446834,-0.571100161,-0.089370214,-0.688916707,-0.461820842,0.398490501,-0.532086822,-0.017833743,-0.666398588,-0.320894008,-0.827506565,-0.618679139,-0.839416962,-0.14275
