"","Compound.Name","F1","F2","F3","F4","F5","F6","F7","F8","best_corr","cluster","BlobID","Library.Name","Library.Match.Factor","Library.Reverse.Match.Factor","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Benzothiazole","Thiol","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","Identifiable","tic"
"365","20200803_1535_blob_741_",-0.683939043762657,0.721255965959037,-0.371821093506039,0.34211969126049,0.173442050893931,0.752815528237255,-0.294832615729428,0.341010159342598,"F6",2,741,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1612.658228,NA,"Diethyl Phthalate",847,908,1594,"C12H14O4",222,NA,NA,NA,NA,TRUE,1
"366","20200803_1535_blob_742_",-0.661993686610005,0.7378075359736,-0.370560045796604,0.654959844602823,0.0614016225856128,0.956809755485903,-0.259953707375373,0.293779572365996,"F6",NA,742,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2135.877863,NA,"Heneicosane",845,881,2100,"C21H44",296,NA,NA,NA,NA,TRUE,1
"367","20200803_1535_blob_743_oil",-0.847573421748721,0.944027653448067,-0.267239383798847,0.688099462632594,0.375460630475153,0.817586271583292,-0.0943244327979708,0.191938413845861,"F2",NA,743,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2208.333333,NA,"1-Methyl-10,18-bisnorabieta-8,11,13-triene",766,863,NA,"C19H28",256,NA,NA,NA,NA,NA,1
"368","20200803_1535_blob_744_",-0.859111965555832,0.984418129454853,-0.234403877150311,0.502991098392904,0.566719930416762,0.68905103049275,0.0321892975720757,0.215528462853595,"F2",NA,744,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2087.022901,NA,"10,18-Bisnorabieta-8,11,13-triene",845,887,NA,"C18H26",242,NA,NA,NA,NA,TRUE,1
"369","20200803_1535_blob_745_",0.871095021465063,-0.706193044408926,-0.248400780244438,-0.664924028433074,-0.448468716955603,-0.515530367536361,0.514110525478322,0.342125751657403,"F1",1,745,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1440.677966,NA,"1,3-Diisobutyrin, TMS derivative",633,697,NA,"C14H28O5Si",304,NA,NA,NA,NA,NA,1
"370","20200803_1535_blob_746_",-0.782433294201867,0.878502525970167,-0.328669787559122,0.65076731798086,0.197876438749213,0.91428618886923,-0.205677646699298,0.305248071358528,"F6",NA,746,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2301.666667,NA,"4a,7,7,10a-Tetramethyldodecahydrobenzo[f]chromen-3-ol",733,784,NA,"C17H30O2",266,NA,NA,NA,NA,NA,1
"371","20200803_1535_blob_747_",-0.790119430871588,0.92057769423729,-0.142163235026099,0.596158015262442,0.458614867150903,0.714141101754989,-0.0135038751845161,0.214625334651387,"F2",NA,747,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2418.018018,NA,"Phorbol",692,695,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"372","20200803_1535_blob_748_",-0.879636270405002,0.96486184533703,-0.0797985702005423,0.424480883687171,0.667786994581089,0.559197425829058,0.00851772381641901,0.128125006422001,"F2",NA,748,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2088.549618,NA,"Anthracene, 1,4-dimethyl-",853,892,NA,"C16H14",206,NA,NA,NA,NA,TRUE,1
"373","20200803_1535_blob_749_",-0.779811766060777,0.802422461950169,-0.333618045709804,0.72413576267623,0.0851823030807319,0.901854182310215,-0.267028121807615,0.248407526521824,"F6",NA,749,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1915.277778,NA,"Benzoic acid, dec-2-yl ester",723,836,1914,"C17H26O2",262,NA,NA,NA,NA,NA,1
"374","20200803_1535_blob_750_",-0.593920916523459,0.747397982355672,-0.4875092444393,0.569499536662043,-0.00255969753189325,0.965023993116907,-0.171497020071184,0.491624963219515,"F6",NA,750,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2024.427481,NA,"Hexadecanoic acid, ethyl ester",777,844,1993,"C18H36O2",284,NA,NA,NA,NA,NA,1
"375","20200803_1535_blob_751_",-0.734505949431022,0.869788391617719,-0.406647908530651,0.402513674673114,0.264166776914852,0.852926252582142,-0.141458982510594,0.461778470902153,"F2",NA,751,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1833.333333,NA,"Benzothiazole, 2-butyl-",738,789,NA,"C11H13NS",191,TRUE,NA,NA,NA,NA,1
"376","20200803_1535_blob_752_",-0.786052389367616,0.906497756929199,-0.123365528521658,0.57648833920189,0.476404051790957,0.783795824589478,-0.0700316870695411,0.191800755696795,"F2",NA,752,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1840.277778,NA,"2-(Methylthio)phenyl isothiocyanate",595,798,NA,"C8H7NS2",181,NA,NA,NA,NA,NA,1
"377","20200803_1535_blob_753_",-0.195289230609777,0.161931023783934,0.237228882145543,0.600242077197166,-0.206070013644509,0.547057990275995,-0.386733129671147,-0.0530186379603287,"F4",NA,753,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2161.832061,NA,"Oxiraneundecanoic acid, 3-pentyl-, methyl ester, trans-",687,705,NA,"C19H36O3",312,NA,NA,NA,NA,NA,1
"378","20200803_1535_blob_755_",-0.183198907199555,0.24984282944541,-0.242020138512311,0.593074012493378,-0.482796226568393,0.718064641040853,-0.262752171536933,0.420958045973257,"F6",NA,755,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1938.888889,NA,"Dibutyl phthalate",865,932,1965,"C16H22O4",278,NA,NA,NA,NA,TRUE,1
"379","20200803_1535_blob_756_oil",-0.700334215872333,0.756671262179935,-0.275473919463969,0.448063998130022,0.238490220987319,0.539417369078935,-0.0908341615185546,0.231485687961466,"F2",NA,756,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2623.300971,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,830,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"380","20200803_1535_blob_757_",-0.856945382299889,0.940601119403619,0.0211055753063598,0.39206373968751,0.808157493907738,0.439258075746781,0.0693245701465909,-0.017772570379162,"F2",NA,757,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2215,NA,"Phenanthrene, 2,3,5-trimethyl-",828,872,NA,"C17H16",220,NA,NA,NA,NA,TRUE,1
"381","20200803_1535_blob_758_",-0.895855701805722,0.957393399082671,-0.149215547785158,0.577224962877872,0.604871578072082,0.635102004806468,0.00547732508225006,0.0336473711741646,"F2",NA,758,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2067.175573,NA,"Phenanthrene, 1,7-dimethyl-",829,901,2051,"C16H14",206,NA,NA,NA,NA,TRUE,1
"382","20200803_1535_blob_759_",-0.892340044644966,0.984247420260159,-0.119402515539081,0.58086004593524,0.585211378943645,0.669104092281034,-0.0261182575398511,0.0939475883307506,"F2",NA,759,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2412.612613,NA,"Pyrene, 1,3-dimethyl-",707,873,NA,"C18H14",230,NA,NA,NA,NA,NA,1
"383","20200803_1535_blob_760_",-0.824759617165296,0.916893128063089,-0.253712718764496,0.586173232754532,0.419047233711563,0.825628774214489,-0.141235457600423,0.186160410121998,"F2",NA,760,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2412.612613,NA,"Phorbol",692,695,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"384","20200803_1535_blob_761_",-0.811934223223864,0.803566547406872,0.274437557923767,0.511697625460017,0.79492347014135,0.247094905264625,0.102301758251622,-0.268400340694658,"F2",NA,761,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2114.503817,NA,"9,10-Anthracenedione, 1-methyl-",714,843,NA,"C15H10O2",222,NA,NA,NA,NA,NA,1
"385","20200803_1535_blob_762_",-0.841482615157982,0.926708217884371,-0.224622548016524,0.66850132713651,0.338524835574338,0.811432618051863,-0.155357344783359,0.21621174931593,"F2",NA,762,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2350,NA,"Podocarpa-8,11,13-triene-7??,13-diol, 14-isopropyl-",727,789,NA,"C20H30O2",302,NA,NA,NA,NA,NA,1
"386","20200803_1535_blob_763_",0.378973160943687,-0.161865864090461,-0.735356220322441,-0.365308844481549,-0.571603253932538,0.207674286309743,0.0924313508652846,0.850026637693581,"F8",8,763,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1510.734463,NA,"Ethyl 2-ethyl-3-methyl-3-trimethylsilyloxyvalerate",661,667,NA,"C13H28O3Si",260,NA,NA,NA,NA,NA,1
"387","20200803_1535_blob_764_",-0.589200974303754,0.589342202643925,0.387893549689169,0.326662952221646,0.872212840626622,-0.00965917902219191,0.251934537772192,-0.413006696401919,"F5",5,764,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1636.708861,NA,"2-(Methylmercapto)benzothiazole",907,917,1607,"C8H7NS2",181,TRUE,NA,NA,NA,TRUE,1
"388","20200803_1535_blob_765_",-0.741893469274771,0.793601963444484,-0.0600272431902637,0.70805970388581,0.381145476094913,0.655887265624799,-0.0450039368359448,-0.00270842565195023,"F2",NA,765,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1800,NA,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",631,636,NA,"C24H34N2O3",398,NA,NA,NA,NA,NA,1
"389","20200803_1535_blob_766_",-0.646999817629393,0.721971141608418,-0.348845402047965,0.677834380271881,0.00183226129361304,0.968706509377544,-0.305096077699783,0.301265522507537,"F6",NA,766,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2241.666667,NA,"7-Methyl-Z-tetradecen-1-ol acetate",655,688,NA,"C17H32O2",268,NA,NA,NA,NA,NA,1
"390","20200803_1535_blob_767_",-0.910212246449269,0.983792608761443,-0.0646203033819316,0.561845988673387,0.684456914768393,0.570673048285646,0.0211628116734652,0.00427104498343101,"F2",NA,767,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2310,NA,"Acetamide, N-[3-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-ylidene)propyl]-2,2,2-trifluoro-N-methyl-",641,712,NA,"C21H20F3NO",359,NA,NA,NA,NA,NA,1
"391","20200803_1535_blob_768_",-0.0918997196892512,0.101568370990863,0.512760656496535,-0.0746082032011161,0.445438078666845,-0.377468939255116,0.214760816448912,-0.249820302268666,"F3",NA,768,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1895.833333,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",703,742,NA,"C16H50O7Si8",578,NA,NA,NA,NA,NA,1
"392","20200803_1535_blob_769_",-0.620816418974407,0.783919118603376,-0.323733879128586,0.387857601055731,0.250820613892235,0.860509050483344,-0.109268971712961,0.443466573403096,"F6",NA,769,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1888.888889,NA,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",745,810,NA,"C18H26O",258,NA,NA,NA,NA,NA,1
"393","20200803_1535_blob_770_",-0.884526750596029,0.959770059937246,0.00355594086218793,0.577011678180073,0.707970512014057,0.569832172469764,0.0195010446299647,-0.0413527106163237,"F2",NA,770,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2393.333333,NA,"1H-Pyrano[3,4-c]pyridine-5-carbonitrile, 3,4,6,7-tetrahydro-3,3-dimethyl-8-(1-piperazinyl)-6-thioxo-",606,632,NA,"C15H20N4OS",304,NA,NA,NA,NA,NA,1
"394","20200803_1535_blob_771_oil",-0.83796967719155,0.940866015922407,-0.278182037057708,0.653236321156699,0.347259711956085,0.850091323350345,-0.128715460990628,0.244608800649926,"F2",NA,771,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2221.666667,NA,"Hexadecanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester",743,747,NA,"C35H68O5",568,NA,NA,NA,NA,NA,1
"395","20200803_1535_blob_772_",-0.847968412489871,0.93256497278548,-0.0882478851492684,0.577069045373907,0.620720345655,0.604212798637941,0.020882683848518,0.0197871843702465,"F2",2,772,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2524.324324,NA,"naphthalene, 1-(2-phenylethynyl)-",766,908,NA,"C18H12",228,NA,NA,NA,NA,NA,1
"396","20200803_1535_blob_773_",-0.56438478238764,0.672905957855017,-0.439879650993205,0.535994949725077,-0.0398008666018,0.982971167220903,-0.282413002008775,0.428523189281657,"F6",NA,773,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2067.175573,NA,"1-Naphthalenepentanol, decahydro-5-(hydroxymethyl)-5,8a-dimethyl-<U+008D>?,2-bis(methylene)-, (1<e4><U+0096>,4a??,5<e4><U+0096>,8a<e4><U+0096>)-",745,769,NA,"C20H34O2",306,NA,NA,NA,NA,NA,1
"397","20200803_1535_blob_774_",-0.925322831870606,0.963319994239874,-0.0633048676625204,0.650355879961469,0.566020564163446,0.712406853500621,-0.10920455736368,0.0332495805606042,"F2",2,774,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1407.909605,NA,"Hexasiloxane, tetradecamethyl-",804,892,1353,"C14H42O5Si6",458,NA,NA,NA,NA,TRUE,1
"398","20200803_1535_blob_775_oil",-0.684883274384768,0.781840939071893,0.0693144043906592,0.404948637036085,0.488403894078137,0.4680749262276,0.00168593475502852,0.111667916088985,"F2",NA,775,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2634.951456,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",768,800,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"399","20200803_1535_blob_776_",-0.322555611118444,0.468478324259484,-0.33727930407893,0.490191877780203,-0.17328969784067,0.647181750418006,-0.064958233822664,0.424037207671338,"F6",NA,776,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1929.166667,NA,"Bayer 28,589",772,832,NA,"C14H21NO3",251,NA,NA,NA,NA,NA,1
"400","20200803_1535_blob_777_",-0.520615105536255,0.631328130610794,-0.172595609639328,0.643005964186451,0.114499725143295,0.558807056723848,0.0644510506875949,0.24121049990731,"F4",NA,777,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2216.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",789,848,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"401","20200803_1535_blob_778_",-0.854338087883245,0.962975666009766,-0.217285352159679,0.594057837533306,0.471193929003855,0.738333193507813,-0.053203432029505,0.188656533808347,"F2",NA,778,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2376.666667,NA,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",668,687,NA,"C17H22N2O3",302,NA,NA,NA,NA,NA,1
"402","20200803_1535_blob_779_",-0.860649717821757,0.937867877160834,-0.105303806955744,0.487415612156303,0.615227089684106,0.635184525002333,-0.0471838814716027,0.0778608460886235,"F2",NA,779,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2172.519084,NA,"9-Ethyl-10-methylanthracene",776,817,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"403","20200803_1535_blob_780_",-0.461910536189519,0.325121978884196,0.621275664077602,0.419814524529137,0.556179327453624,-0.119130824972141,0.055310041611601,-0.468233196115684,"F3",3,780,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1739.240506,NA,"Phthalic acid, methyl 2-pentyl ester",777,864,NA,"C14H18O4",250,NA,NA,NA,NA,NA,1
"404","20200803_1535_blob_781_",-0.319014466961915,0.429728817688423,0.0862244770384203,-0.109102268194057,0.616673182162716,0.135619576485347,0.0883300821899106,0.0792689104290115,"F5",NA,781,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2790.291262,NA,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",802,843,NA,"C24H38O4",390,NA,NA,NA,NA,TRUE,1
"405","20200803_1535_blob_783_",-0.80721583675588,0.910856322839418,-0.102985760407483,0.439542203571013,0.528528004988224,0.606900142962891,-0.017783327147259,0.19547802379404,"F2",NA,783,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1947.222222,NA,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",867,882,NA,"C15H12",192,NA,NA,NA,NA,TRUE,1
"406","20200803_1535_blob_784_",-0.770011921155562,0.665837064676242,0.314594244489095,0.362477229392583,0.857930475463785,0.0341116665653653,0.0426530315247538,-0.454022386285497,"F5",NA,784,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1816.666667,NA,"1H-Indene-1-carboxylic acid, 1-ethyl-2,3-dihydro-3,3-dimethyl-, methyl ester",757,806,NA,"C15H20O2",232,NA,NA,NA,NA,NA,1
"407","20200803_1535_blob_785_",-0.608287600489917,0.503016718650003,0.0679588174836837,0.716936544674919,0.151970917698269,0.468784029259214,-0.248841052843152,-0.321051510865052,"F4",NA,785,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1976.388889,NA,"E-8-Methyl-7-dodecen-1-ol acetate",653,670,NA,"C15H28O2",240,NA,NA,NA,NA,NA,1
"408","20200803_1535_blob_786_",-0.632432682738902,0.778349857817346,-0.479209389713535,0.491346611682578,0.0692342501351926,0.956910817617081,-0.1959217576736,0.503490591374039,"F6",NA,786,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1791.139241,NA,"1-Tetradecanol, TMS derivative",770,829,1756,"C17H38OSi",286,NA,NA,NA,NA,NA,1
"409","20200803_1535_blob_787_",-0.682347390640055,0.812642983194525,-0.382016589833119,0.55667913540006,0.0934898385392201,0.850050494542365,-0.128979743965658,0.492955351800017,"F6",NA,787,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2386.666667,NA,"1,4-Hexadien-3-one, 5-methyl-1-[2,6,6-trimethyl-2,4-cyclohexadien-1-yl]-",625,716,NA,"C16H22O",230,NA,NA,NA,NA,NA,1
"410","20200803_1535_blob_788_",-0.542532449019053,0.598868991007762,-0.323814205167336,0.730625071716949,-0.124790791440559,0.895697956720937,-0.219174944562393,0.244196420191841,"F6",NA,788,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1951.388889,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",800,809,NA,"C20H40O2",312,NA,NA,NA,NA,NA,1
"411","20200803_1535_blob_789_oil",-0.818261755391873,0.925927273913967,-0.345531157747122,0.612456670758961,0.301997159262103,0.881983654443728,-0.156415602416256,0.302259976430917,"F2",NA,789,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2164.885496,NA,"Ethanol, 2-(octadecyloxy)-",776,785,NA,"C20H42O2",314,NA,NA,NA,NA,NA,1
"412","20200803_1535_blob_790_",-0.871523389028567,0.929392154285139,-0.189845262074918,0.622441438691628,0.427557307028343,0.779087830265633,-0.172359750366302,0.116295401062998,"F2",NA,790,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2609.708738,NA,"4,4,6a,6b,8a,11,12,14b-Octamethyl-docosahydropicene-3,13-diol",674,706,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"413","20200803_1535_blob_791_",-0.880589272364339,0.961753894871604,-0.26927152960835,0.630638229562564,0.414982920432582,0.785436286428649,-0.0952655003734532,0.19802803541281,"F2",NA,791,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2386.666667,NA,"Pregnan-20-one, 3,17-dihydroxy-16-methyl-, (3??,5??,16<e4><U+0096>)-",618,626,NA,"C22H36O3",348,NA,NA,NA,NA,NA,1
"414","20200803_1535_blob_792_",-0.815993344250767,0.906412737587572,0.0919304157735914,0.36887759552866,0.794973652801798,0.420814276264349,0.0958760834019138,-0.00384971507475895,"F2",2,792,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1637.974684,NA,"Cyclooctasiloxane, hexadecamethyl-",721,820,1704,"C16H48O8Si8",592,NA,NA,NA,NA,NA,1
"415","20200803_1535_blob_793_",-0.913179060933072,0.97778446000605,-0.192349872876907,0.581263792238497,0.522929348887979,0.679510246139052,-0.0604370726912896,0.122585063414876,"F2",NA,793,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2350,NA,"E-8-Methyl-9-tetradecen-1-ol acetate",627,773,NA,"C17H32O2",268,NA,NA,NA,NA,NA,1
"416","20200803_1535_blob_794_",-0.801838488017928,0.885545949941737,-0.388431986183593,0.575594287129889,0.230841173136833,0.877553269526736,-0.208739259322537,0.299402251697527,"F2",NA,794,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1746.835443,NA,"10a,12a-Dimethyl-hexadecahydro-2-oxa-chrysen-3-one",674,677,NA,"C19H30O2",290,NA,NA,NA,NA,NA,1
"417","20200803_1535_blob_795_",-0.754981159331069,0.879067519307844,0.097224756483851,0.29796726253139,0.802328918848119,0.392030630813698,0.0930084427596389,0.0207889856279721,"F2",NA,795,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1737.974684,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",728,748,NA,"C16H50O7Si8",578,NA,NA,NA,NA,NA,1
"418","20200803_1535_blob_796_",-0.894986710314219,0.960568666005603,0.0153392726282897,0.558878784142375,0.740636704785838,0.507100567316512,0.0551793259221691,-0.0563711172455363,"F2",NA,796,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2381.666667,NA,"Pyrene, 1,3-dimethyl-",633,862,NA,"C18H14",230,NA,NA,NA,NA,NA,1
"419","20200803_1535_blob_797_",-0.509010845467294,0.55604733540086,-0.414119162850943,0.547854396091746,-0.151335138113344,0.963705007570998,-0.351957512633844,0.356472321389176,"F6",NA,797,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1829.166667,NA,"2-Hexadecanone",762,839,1805,"C16H32O",240,NA,NA,NA,NA,NA,1
"420","20200803_1535_blob_798_",-0.815072381026666,0.881650072591674,0.0138476793302748,0.558947066713313,0.594653726966743,0.607913120636176,-0.0489414114122572,0.00196890819945279,"F2",NA,798,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2175.572519,NA,"Ethanone, 1-(1,2,3,5,6,7-hexahydro-1,1,5,5-tetramethyl-s-indacen-4-yl)-",686,722,NA,"C18H24O",256,NA,NA,NA,NA,NA,1
"421","20200803_1535_blob_799_",-0.881095011827366,0.945549886638948,-0.14898083166129,0.666185674521408,0.492720903831076,0.691236317446933,-0.0467108906294636,0.0778429759143773,"F2",NA,799,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2137.40458,NA,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",726,751,NA,"C15H18N2",226,NA,NA,NA,NA,NA,1
"422","20200803_1535_blob_800_",-0.909073930790017,0.941956226766231,-0.0473533079311917,0.550040734687569,0.667441379348767,0.505508889236366,0.00248153748783256,-0.0757319624557061,"F2",NA,800,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2248.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",724,824,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"423","20200803_1535_blob_801_",-0.910817207816554,0.987986831231112,-0.17308985027211,0.528026434551554,0.589709984024395,0.661580968672,-0.0495142930687707,0.11746428830616,"F2",NA,801,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2231.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",705,805,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"424","20200803_1535_blob_802_",-0.872338215163832,0.92664440139046,0.0528702118879034,0.460930926570702,0.808159473492808,0.415325238470975,0.0796412182207117,-0.107859621275937,"F2",NA,802,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2286.666667,NA,"Phorbol",689,690,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"425","20200803_1535_blob_803_",-0.57357833250499,0.680403694771214,0.149531591904704,0.136460223324885,0.694042781628495,0.0592902140366301,0.250813643178624,0.0421703434763759,"F5",NA,803,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1931.944444,NA,"9-Hexadecenoic acid",738,758,1942,"C16H30O2",254,NA,NA,NA,NA,NA,1
"426","20200803_1535_blob_804_",0.650414919759762,-0.580183913465972,0.120327939333754,-0.218645314245058,-0.454638078804062,-0.300345266403632,0.0399930766168881,-0.0224792706586941,"F1",1,804,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2200,NA,"2,7-Diphenyl-1,6-dioxopyridazino[4,5:2',3']pyrrolo[4',5'-d]pyridazine",599,611,NA,"C20H13N5O2",355,NA,NA,NA,NA,NA,1
"427","20200803_1535_blob_805_",-0.748664144166572,0.870798126699663,-0.401922740988286,0.542372091293208,0.201020172998108,0.920782879566669,-0.187648317392249,0.425035136978771,"F6",NA,805,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1590.960452,NA,"1-Dodecanol, TMS derivative",869,891,1558,"C15H34OSi",258,NA,NA,NA,NA,TRUE,1
"428","20200803_1535_blob_806_oil",-0.880477588559346,0.947346286148876,-0.176704645804653,0.49405230450883,0.605614526506997,0.583961538869299,-0.0442505183216806,0.0425802973925318,"F2",2,806,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2716.504854,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",755,846,NA,"C33H56",452,NA,NA,NA,NA,NA,1
