,Compound.Name,F1,F2,F3,F4,F5,F6,F7,F8,,best_corr,cluster,BlobID,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic
440,20200803_1535_blob_823_oil,-0.473144053,0.579804381,-0.099184095,0.055908612,0.838797452,-0.291696029,0.8270849,0.278445484,0.838797452,F5,NA,823,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2664.07767,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,822,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
441,20200803_1535_blob_824_,-0.691138663,0.856903383,-0.244478028,0.299928411,0.500049106,-0.088646428,0.852274556,0.433898267,0.856903383,F2,NA,824,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2381.666667,NA,"Olean-12-ene-3,28-diol, (3??)-",667,747,NA,C30H50O2,442,NA,NA,NA,NA,NA,1
442,20200803_1535_blob_825_,-0.869193472,0.909780815,0.194979291,0.703267258,0.24632001,0.085381313,0.638504432,-0.079109974,0.909780815,F2,NA,825,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2278.333333,NA,"Anthiaergosta-5,7,9-trien-3-one",632,678,NA,C28H42O,394,NA,NA,NA,NA,NA,1
443,20200803_1535_blob_827_,-0.867462744,0.965397482,0.050729418,0.581098808,0.548009512,-0.064086362,0.873641845,0.132919709,0.965397482,F2,NA,827,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2062.59542,NA,"7-Isopropyl-1,1,4a-trimethyl-1,2,3,4,4a,9,10,10a-octahydrophenanthrene",714,727,2074,C20H30,270,NA,NA,NA,NA,NA,1
444,20200803_1535_blob_828_,-0.78817107,0.854924862,0.234513202,0.722327448,0.102118533,0.155023918,0.550616531,-0.118700131,0.854924862,F2,NA,828,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2298.333333,NA,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3a<e4><U+0096>,6??,6a<e4><U+0096>,9??,9a??,9b<e4><U+0096>)]-",639,659,NA,C17H24O6,324,NA,NA,NA,NA,NA,1
445,20200803_1535_blob_829_,-0.605897499,0.740110754,-0.109400246,0.116177246,0.706039042,-0.176534324,0.849975733,0.340497152,0.849975733,F7,NA,829,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2313.333333,NA,"1,3-Dimethyl 5-(methoxyimino)-4,6-dimethyl-2-oxocyclohexa-1(6),3-diene-1,3-dicarboxylate",657,725,NA,C13H15NO6,281,NA,NA,NA,NA,NA,1
446,20200803_1535_blob_830_,-0.739857535,0.694217824,0.337100842,0.962558169,-0.261709379,0.217652581,0.191939774,-0.323675032,0.962558169,F4,NA,830,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2013.740458,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",675,701,NA,C19H24O2,284,NA,NA,NA,NA,NA,1
447,20200803_1535_blob_831_,-0.924870691,0.979482847,0.046546816,0.743352987,0.352519731,0.003409126,0.723795365,0.035644654,0.979482847,F2,NA,831,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2265,NA,Phorbol,735,736,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
448,20200803_1535_blob_832_oil,-0.770955498,0.81353366,0.184234626,0.609923056,0.117863306,0.033056999,0.581416385,-0.123794149,0.81353366,F2,NA,832,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2749.514563,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",755,846,NA,C33H56,452,NA,NA,NA,NA,NA,1
449,20200803_1535_blob_833_,-0.744427846,0.888042503,0.038175738,0.643169183,0.367820866,0.054024562,0.712228776,0.229444287,0.888042503,F2,NA,833,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2167.938931,NA,"Benzo[b]dihydropyran, 6-hydroxy-4,4,5,7,8-pentamethyl-",673,757,NA,C14H20O2,220,NA,NA,NA,NA,NA,1
450,20200803_1535_blob_834_,-0.882933862,0.981386154,0.063289987,0.668995996,0.446418661,-0.002098157,0.794881647,0.088378183,0.981386154,F2,NA,834,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2323.333333,NA,3??-Myristoylolean-12-en-16??-ol,668,704,NA,C44H76O3,652,NA,NA,NA,NA,NA,1
451,20200803_1535_blob_835_,-0.47271938,0.648872571,-0.36012289,-0.096338841,0.891932073,-0.206276724,0.910543417,0.517171421,0.910543417,F7,NA,835,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1893.055556,NA,"Androst-5,7-dien-3-ol-17-one",665,695,NA,C19H26O2,286,NA,NA,NA,NA,NA,1
452,20200803_1535_blob_836_,-0.879858304,0.942949532,0.053226234,0.621379335,0.300768798,0.02062708,0.715441578,0.090348552,0.942949532,F2,NA,836,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2330,NA,"3,12-Oleandione",679,680,NA,C30H48O2,440,NA,NA,NA,NA,NA,1
453,20200803_1535_blob_837_,-0.831397908,0.917535232,-0.118681921,0.373263526,0.687743232,-0.172650511,0.908050336,0.230376031,0.917535232,F2,NA,837,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2241.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",682,812,NA,C17H16,220,NA,NA,NA,NA,NA,1
454,20200803_1535_blob_838_,-0.835068962,0.920683048,-0.116630064,0.449195354,0.626853936,-0.152153326,0.870699016,0.193470316,0.920683048,F2,NA,838,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2258.333333,NA,"Benzo[b]dihydropyran, 6-hydroxy-4,4,5,7,8-pentamethyl-",699,777,NA,C14H20O2,220,NA,NA,NA,NA,NA,1
455,20200803_1535_blob_839_,-0.461297237,0.633751715,-0.317848073,-0.070569329,0.954492828,-0.286996603,0.922121026,0.54054706,0.954492828,F5,NA,839,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2155.725191,NA,"2,3,3',4'-Tetramethoxy-<e4><U+0096>-methyl-propenylstilbene-5-carboxaldehyde",654,703,NA,C20H22O5,342,NA,NA,NA,NA,NA,1
456,20200803_1535_blob_840_,-0.841150105,0.839748433,0.211068208,0.781521048,0.287970735,0.046587325,0.553567795,-0.188091617,0.839748433,F2,NA,840,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2328.333333,NA,"Palmitic acid, 2-(tetradecyloxy)ethyl ester",653,656,NA,C32H64O3,496,NA,NA,NA,NA,NA,1
457,20200803_1535_blob_841_,-0.911414825,0.983840778,0.036039811,0.644797414,0.488727706,-0.033889973,0.806958792,0.08482375,0.983840778,F2,NA,841,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Tricyclo[9.2.2.2(4,7)]heptadeca-1(14),2,4(17),5,7(16),11(15),12-heptaene",629,776,NA,C17H16,220,NA,NA,NA,NA,NA,1
458,20200803_1535_blob_842_,-0.821684064,0.888572448,0.052877739,0.585734767,0.257829596,0.024923567,0.661873494,0.01318756,0.888572448,F2,NA,842,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1894.444444,NA,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, cis-",684,692,NA,C28H44O4,444,NA,NA,NA,NA,NA,1
459,20200803_1535_blob_843_,0.584034899,-0.301989171,-0.585689513,-0.586618222,0.215004406,0.283178465,-0.003156808,0.819029896,0.819029896,F8,8,843,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1643.037975,NA,N-n-Butylphthalimide,832,840,NA,C12H13NO2,203,NA,NA,NA,NA,TRUE,1
460,20200803_1535_blob_844_,-0.723375865,0.861131858,-0.263578537,0.221027184,0.669153069,-0.184336875,0.922428762,0.393508154,0.922428762,F7,NA,844,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2164.885496,NA,"Anthacene, 1,2,3,4,6,7,8,9-octahydro-2,2,5-trimethyl-",652,702,NA,C17H24,228,NA,NA,NA,NA,NA,1
461,20200803_1535_blob_845_oil,-0.797962916,0.763062668,0.20341406,0.561351415,0.154316969,-0.041944439,0.531969558,-0.15115787,0.763062668,F2,NA,845,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2671.84466,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",802,839,NA,C30H52O2,444,NA,NA,NA,NA,TRUE,1
462,20200803_1535_blob_846_,-0.918925525,0.946929229,0.086238685,0.718424224,0.30814588,0.030484559,0.690008624,-0.029437024,0.946929229,F2,NA,846,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1941.666667,NA,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",830,863,NA,C15H12,192,NA,NA,NA,NA,TRUE,1
463,20200803_1535_blob_847_,-0.910603987,0.984596772,0.058035223,0.64460216,0.463914241,-0.021184266,0.797584998,0.077248919,0.984596772,F2,NA,847,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2114.503817,NA,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",724,754,NA,C15H18N2,226,NA,NA,NA,NA,NA,1
464,20200803_1535_blob_848_,-0.419868132,0.404192192,0.233722632,0.86052561,-0.393855646,0.409152659,-0.101985689,-0.291710046,0.86052561,F4,4,848,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1464.40678,NA,"4-benzoxazolol, 7-ethyl-2-methyl-",698,801,NA,C10H11NO2,177,NA,NA,NA,NA,NA,1
465,20200803_1535_blob_849_,-0.87437122,0.744161123,0.351394476,0.740362144,0.220181342,-0.147550883,0.545612116,-0.354748525,0.744161123,F2,NA,849,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1831.944444,NA,Phenanthridine,834,893,1832,C13H9N,179,NA,NA,NA,NA,TRUE,1
466,20200803_1535_blob_850_,-0.818357558,0.936199762,-0.107953643,0.423411328,0.590262612,-0.104256129,0.886833545,0.254709033,0.936199762,F2,NA,850,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2290,NA,"Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (2<e4><U+0096>,5??,6<e4><U+0096>,18??)-",670,688,NA,C21H24N2O2,336,NA,NA,NA,NA,NA,1
467,20200803_1535_blob_851_,-0.868210397,0.934467405,0.053321088,0.6817793,0.447032396,-0.038692768,0.739371121,0.059452949,0.934467405,F2,NA,851,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2135.877863,NA,"1,3-Diphenyl-3-methylcyclopropene",677,790,NA,C16H14,206,NA,NA,NA,NA,NA,1
468,20200803_1535_blob_852_,-0.658893494,0.672022817,0.109246267,0.610660573,0.455852705,-0.123239613,0.515113296,-0.096126772,0.672022817,F2,NA,852,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2437.837838,NA,Phorbol,718,729,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
469,20200803_1535_blob_853_,-0.775173036,0.884256732,0.012777934,0.485638688,0.362565316,0.011315202,0.743985521,0.129503086,0.884256732,F2,NA,853,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2108.396947,NA,"Heneicosane, 11-(1-ethylpropyl)-",821,829,NA,C26H54,366,NA,NA,NA,NA,TRUE,1
470,20200803_1535_blob_854_oil,-0.534553589,0.69400559,-0.046009066,0.072621351,0.816929497,-0.208447649,0.890832379,0.298780544,0.890832379,F7,NA,854,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2679.61165,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,827,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
471,20200803_1535_blob_855_,-0.387672156,0.306245093,0.644522707,0.484974372,-0.096408433,-0.05939049,0.14984467,-0.399978437,0.644522707,F3,NA,855,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2018.320611,NA,"4-Hydroxydiphenylamine, O-trimethylsilyl-",815,851,NA,C15H19NOSi,257,NA,NA,NA,NA,TRUE,1
472,20200803_1535_blob_856_,-0.414605905,0.602136116,-0.134655383,0.026415868,0.430229875,-0.086445115,0.711440998,0.379398153,0.711440998,F7,NA,856,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2527.927928,NA,"Benzo[b]naphtho[e](1-oxoindano)[2,3-h]bicylo[2.2.2]octane",690,751,NA,C27H18O,358,NA,NA,NA,NA,NA,1
473,20200803_1535_blob_858_,-0.481574009,0.588116849,-0.224752993,0.134799827,0.491301936,-0.180261717,0.649416485,0.24229492,0.649416485,F7,NA,858,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2454.054054,NA,Phorbol,721,729,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
474,20200803_1535_blob_859_,-0.580873049,0.760037893,-0.286506756,0.082051318,0.874936579,-0.198369128,0.950729991,0.479822742,0.950729991,F7,NA,859,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1944.444444,NA,Epistephamiersine,702,771,NA,C21H27NO6,389,NA,NA,NA,NA,NA,1
475,20200803_1535_blob_860_,-0.830806769,0.968105271,-0.019135622,0.523009574,0.610996313,-0.026578428,0.8914799,0.231605219,0.968105271,F2,NA,860,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2143.51145,NA,"10,18-Bisnorabieta-5,7,9(10),11,13-pentaene",745,893,2082,C18H22,238,NA,NA,NA,NA,NA,1
476,20200803_1535_blob_861_,-0.845543663,0.980064831,-0.050746854,0.558519675,0.543524799,-0.037502208,0.87605083,0.239581995,0.980064831,F2,NA,861,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2363.333333,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",689,708,NA,C30H48,408,NA,NA,NA,NA,NA,1
477,20200803_1535_blob_862_,0.191440284,-0.127560403,0.079551168,0.464399661,-0.63636582,0.633698464,-0.534018227,-0.200521553,0.633698464,F6,NA,862,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1805.555556,NA,"17-Methoxy-4-methyl-d-homo-18-norandrosta-4,8,13,15,17-pentaen-3-one",648,695,NA,C21H24O2,308,NA,NA,NA,NA,NA,1
478,20200803_1535_blob_863_,-0.851429942,0.949246457,-0.033839933,0.691216739,0.341853253,0.02018926,0.739541949,0.163107147,0.949246457,F2,NA,863,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2228.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",658,813,NA,C17H16,220,NA,NA,NA,NA,NA,1
479,20200803_1535_blob_864_,-0.892348368,0.963081192,-0.017840928,0.569182445,0.587025553,-0.088921462,0.847687247,0.11097816,0.963081192,F2,NA,864,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2463.063063,NA,"Cholan-24-oic acid, 3-oxo-, methyl ester, (5<e4><U+0096>)-",637,682,NA,C25H40O3,388,NA,NA,NA,NA,NA,1
480,20200803_1535_blob_865_,-0.568776973,0.686247313,-0.086610895,0.481062275,0.464410861,-0.027741199,0.61637057,0.309247386,0.686247313,F2,NA,865,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1994.444444,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",689,716,NA,C19H24O2,284,NA,NA,NA,NA,NA,1
481,20200803_1535_blob_866_,-0.627235976,0.802312307,-0.239048371,0.170459218,0.874728442,-0.193725062,0.951217614,0.436914253,0.951217614,F7,NA,866,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1777.21519,NA,"Octanal, 2-(phenylmethylene)-",816,831,1750,C15H20O,216,NA,NA,NA,NA,TRUE,1
482,20200803_1535_blob_867_,-0.787214251,0.881589531,-0.105612313,0.308090209,0.745397443,-0.183728362,0.915424908,0.213892583,0.915424908,F7,NA,867,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2457.657658,NA,Phorbol,739,747,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
483,20200803_1535_blob_870_,-0.685021649,0.849524561,-0.184846127,0.343989602,0.650394185,-0.121781059,0.881009241,0.37282995,0.881009241,F7,NA,870,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1829.166667,NA,"Propanoic acid, 2-methyl-, (dodecahydro-6a-hydroxy-9a-methyl-3-methylene-2,9-dioxoazuleno[4,5-b]furan-6-yl)methyl ester, [3aS-(3a<e4><U+0096>,6??,6a<e4><U+0096>,9a??,9b<e4><U+0096>)]-",712,716,NA,C19H26O6,350,NA,NA,NA,NA,NA,1
484,20200803_1535_blob_871_,-0.572995066,0.709000312,0.283903838,0.53791581,0.37965467,0.116304486,0.592608965,-0.002771868,0.709000312,F2,NA,871,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2143.51145,NA,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",618,688,NA,C16H18N2O4,302,NA,NA,NA,NA,NA,1
485,20200803_1535_blob_872_,-0.775068245,0.890284005,-0.113414233,0.325348448,0.781677024,-0.180542398,0.93864645,0.263524663,0.93864645,F7,NA,872,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2477.477477,NA,"Pyrene, 1,3-dimethyl-",610,841,NA,C18H14,230,NA,NA,NA,NA,NA,1
486,20200803_1535_blob_873_,-0.874416014,0.959692605,-0.082841439,0.529056177,0.56873275,-0.1100125,0.852742966,0.204082154,0.959692605,F2,NA,873,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2286.666667,NA,Dihydroagathic acid,687,720,NA,C20H32O4,336,NA,NA,NA,NA,NA,1
487,20200803_1535_blob_874_,-0.783783459,0.870180375,0.032515615,0.516572145,0.320190365,-0.005183474,0.700941648,0.041229098,0.870180375,F2,NA,874,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1909.722222,NA,"Acethydrazide, 2-(2-benzothiazolylthio)-N2-(3-fluorobenzylideno)-",665,679,NA,C16H12FN3OS2,345,TRUE,NA,NA,NA,NA,1
488,20200803_1535_blob_875_,-0.53242363,0.565491616,-0.001728984,0.022253102,0.823651254,-0.32990435,0.802674878,0.108316123,0.823651254,F5,NA,875,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1848.611111,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",789,795,NA,C20H40O2,312,NA,NA,NA,NA,NA,1
489,20200803_1535_blob_876_,-0.920551542,0.939083925,0.21035823,0.787140439,0.287721964,0.02356846,0.651769198,-0.070209416,0.939083925,F2,2,876,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1616.455696,NA,"Benzothiazole, 2-butyl-",886,886,NA,C11H13NS,191,TRUE,NA,NA,NA,TRUE,1
490,20200803_1535_blob_877_,-0.785139012,0.909337539,-0.134024763,0.355859484,0.755046929,-0.164954355,0.94003444,0.286968613,0.94003444,F7,NA,877,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2497.297297,NA,"Octadecanal, 2-bromo-",718,727,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1
491,20200803_1535_blob_878_,-0.706899629,0.879566386,-0.072941401,0.42540347,0.635045404,0.076014751,0.824661459,0.305122367,0.879566386,F2,NA,878,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2149.618321,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",653,751,NA,C20H34,274,NA,NA,NA,NA,NA,1
492,20200803_1535_blob_879_,-0.317308647,0.408427412,-0.284864424,-0.228733951,0.957029838,-0.366296589,0.761392281,0.380336595,0.957029838,F5,NA,879,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1913.888889,NA,1-Benzoyl-2-hydroxyadamantane,652,658,NA,C17H20O2,256,NA,NA,NA,NA,NA,1
493,20200803_1535_blob_880_,-0.677225625,0.77211036,-0.174957005,0.261037937,0.746891768,-0.171439197,0.859274424,0.283230391,0.859274424,F7,NA,880,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2475.675676,NA,17-Pentatriacontene,738,742,NA,C35H70,490,NA,NA,NA,NA,NA,1
494,20200803_1535_blob_881_,-0.712674052,0.691092543,0.512894141,0.533636818,0.352158201,-0.213534913,0.617786794,-0.270470607,0.691092543,F2,NA,881,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2145.038168,NA,2-{5-Methyl-2-[(trimethylsilyl)oxy]phenyl}-2H-benzotriazole,797,840,NA,C16H19N3OSi,297,NA,NA,NA,NA,NA,1
495,20200803_1535_blob_882_,-0.874873389,0.981236648,-0.024319389,0.534467416,0.531845332,-0.050495272,0.869424276,0.183157142,0.981236648,F2,NA,882,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2370,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",703,724,NA,C30H48,408,NA,NA,NA,NA,NA,1
496,20200803_1535_blob_883_,-0.921615967,0.915779498,0.158284864,0.717775113,0.333758019,-0.012838633,0.680254262,-0.141235152,0.915779498,F2,NA,883,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1902.777778,NA,"Cholestan-3-ol, 2-methylene-, (3??,5<e4><U+0096>)-",679,734,NA,C28H48O,400,NA,NA,NA,NA,NA,1
497,20200803_1535_blob_884_,-0.865355216,0.86744594,0.328081001,0.848325838,0.14027811,0.069953329,0.521885054,-0.230514337,0.86744594,F2,NA,884,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1823.611111,NA,"9,10-Ethanoanthracene, 9,10-dihydro-11,12-diacetyl-",746,756,NA,C20H18O2,290,NA,NA,NA,NA,NA,1
498,20200803_1535_blob_885_oil,-0.747005778,0.734951887,0.037401195,0.432821594,0.385716656,-0.112831911,0.613213315,-0.092673264,0.734951887,F2,NA,885,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2691.262136,NA,"2,2,4-Trimethyl-3-(3,8,12,16-tetramethyl-heptadeca-3,7,11,15-tetraenyl)-cyclohexanol",743,763,NA,C30H52O,428,NA,NA,NA,NA,NA,1
499,20200803_1535_blob_886_,-0.910216853,0.973982543,0.077340774,0.746297456,0.309677114,0.048716318,0.710751601,0.050566023,0.973982543,F2,NA,886,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2137.40458,NA,"2-Cyclohexene-1-carboxylic acid, 2-(7-hydroxy-3-methyl-1,3-octadienyl)-1,3-dimethyl-4-oxo-, methyl ester, [R-[R*,S*-(E,E)]]-",684,730,NA,C19H28O4,320,NA,NA,NA,NA,NA,1
500,20200803_1535_blob_887_,-0.775534155,0.874642273,0.115296802,0.347612764,0.633986628,-0.110957989,0.880242974,0.144443981,0.880242974,F7,NA,887,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2039.694656,NA,"2-Methyl-cis-7,8-epoxynonadecane",705,728,NA,C20H40O,296,NA,NA,NA,NA,NA,1
501,20200803_1535_blob_888_,-0.759625361,0.873390952,-0.018923389,0.384865589,0.736862438,-0.185834634,0.925304003,0.210988754,0.925304003,F7,NA,888,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2122.137405,NA,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",680,718,NA,C14H16O6,280,NA,NA,NA,NA,NA,1
502,20200803_1535_blob_889_,-0.482889103,0.610752936,-0.234784664,-0.043776595,0.915914722,-0.358954867,0.910509201,0.466843451,0.915914722,F5,NA,889,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1782.278481,NA,"Benzenamine, 2,4,6-tris(1,1-dimethylethyl)-",756,781,NA,C18H31N,261,NA,NA,NA,NA,NA,1
503,20200803_1535_blob_890_,-0.608471342,0.819701437,-0.167867843,0.616866132,0.276535759,0.243762626,0.596196125,0.427762423,0.819701437,F2,NA,890,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1639.240506,NA,(2-(4-Isopropylphenyl)propan-2-ylperoxy)trimethylsilane,730,742,NA,C15H26O2Si,266,NA,NA,NA,NA,NA,1
504,20200803_1535_blob_891_,-0.41506224,0.396329506,0.770598114,0.500954631,0.026855929,0.061215769,0.229909598,-0.413982537,0.770598114,F3,NA,891,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1965.277778,NA,"1,4-Bis-(3,3-dimethyl-but-1-ynyl)-2,6,6-trimethyl-cyclohex-2-ene-1,4-diol",640,646,NA,C21H32O2,316,NA,NA,NA,NA,NA,1
505,20200803_1535_blob_892_,-0.877004992,0.954660277,0.101345338,0.579135064,0.5405756,-0.125911334,0.854207173,0.094561454,0.954660277,F2,NA,892,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2097.709924,NA,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",645,673,NA,C14H16O6,280,NA,NA,NA,NA,NA,1
506,20200803_1535_blob_894_,-0.887120504,0.984767419,0.011003636,0.683103235,0.44013046,-0.004933061,0.793900354,0.155448592,0.984767419,F2,NA,894,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2470.27027,NA,Phorbol,740,750,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
507,20200803_1535_blob_895_,-0.732536867,0.800563576,-0.038330636,0.59250385,0.103659049,0.169095442,0.564084444,0.145824637,0.800563576,F2,NA,895,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1908.333333,NA,"B(9a)-Homo-19-norpregna-9(11),9a,16-trien-20-one, 3-(dimethylamino)-4,4,14-trimethyl-, (3??,5<e4><U+0096>)-",651,656,NA,C26H39NO,381,NA,NA,NA,NA,NA,1
508,20200803_1535_blob_896_oil,-0.638283136,0.670730233,0.277275366,0.746645808,0.045014201,0.145767009,0.348200809,-0.149146326,0.746645808,F4,NA,896,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2697.087379,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,831,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
509,20200803_1535_blob_897_,-0.878648949,0.929981555,0.122546783,0.692961414,0.293567025,0.011425906,0.667720175,-0.01355983,0.929981555,F2,NA,897,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2248.333333,NA,"5H-Cyclopropa(3,4)benz(1,2-e)azulen-5-one, 1,1a-<e4><U+0096>,1b-??,4,4a,7a-<e4><U+0096>,7b,8,9,9a-decahydro-4a-??,7b-<e4><U+0096>,9a-<e4><U+0096>-trihydroxy-3-(hydroxymethyl)-1,1,6,8-<e4><U+0096>-tetramethyl-, 9a-isobutyrate",671,677,NA,C24H34O6,418,NA,NA,NA,NA,NA,1
510,20200803_1535_blob_898_oil,-0.821756593,0.940395293,-0.103335871,0.415905906,0.618737862,-0.093938564,0.906852402,0.226456222,0.940395293,F2,NA,898,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2157.251908,NA,17-Pentatriacontene,780,780,NA,C35H70,490,NA,NA,NA,NA,NA,1
511,20200803_1535_blob_899_,-0.820503779,0.910592538,0.046818915,0.565390371,0.453734034,-0.011959731,0.779239539,0.06520295,0.910592538,F2,NA,899,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2271.666667,NA,"3,12-Oleandione",692,692,NA,C30H48O2,440,NA,NA,NA,NA,NA,1
